per_model_mean,per_model_std,per_model_min,per_model_25p,per_model_median,per_model_75p,per_model_max
1.74772609323251,2.641482804780033,0.0029440071312421,0.2494944487372902,0.630317534228296,1.82291798990682,16.621730628500632
1.1989274401962546,1.607186302249764,0.0193212712706078,0.26574451777195035,0.6437368436968451,1.4440141210535833,14.255237431506282
1.1903000136406545,1.608456997756673,0.0159851824228365,0.2525365033016568,0.6364931311472842,1.4477204748055692,14.219866457489612
1.2535584612518667,1.5672983377670107,0.0162326569622438,0.3037534329120001,0.633533997007382,1.33444245928465,7.4539729713356
0.42116902986489047,0.5745402737215851,9.573573035474448e-12,0.1103854971354471,0.2447224093483765,0.5029470951879287,4.65270696866
0.4304010868073856,0.580941692820293,9.573573035099763e-12,0.1102900273105877,0.25262891691158207,0.5211320122649107,4.634019304346637
0.4169801368508425,0.5714103629332746,9.573573035390575e-12,0.10838048317059115,0.2276994828286624,0.49570786577742754,4.626920578829719
0.41341298245285213,0.5725500302131522,9.573573035600666e-12,0.1075071117098982,0.22226530819927076,0.4968386653362502,4.636143632384246
1.0538641010803973,1.2122959714241746,0.0032772205068125,0.2953172306869691,0.6571740101351158,1.3634422629147354,8.290764135288745
1.0416288984271405,1.2062763876238718,0.0022041820986376,0.3018004097726508,0.6480822633770356,1.4353111743815166,8.887016103794435
1.0416288984271405,1.2062763876238718,0.0022041820986376,0.3018004097726508,0.6480822633770356,1.4353111743815166,8.887016103794435
1.0193855301533488,1.129321943975007,0.0007233289166113,0.27933724360402107,0.7002447829245668,1.3043155530201829,8.926571156234187
1.0193855301533612,1.1293219439750422,0.0007233289166113,0.27933724360402107,0.7002447829245658,1.3043155530201829,8.926571156234187
