"(7, -1, 0.1, 100, 0.8, 0.8)","(7, -1, 0.1, 100, 0.8, 1.0)","(7, -1, 0.1, 100, 1.0, 0.8)","(7, -1, 0.1, 100, 1.0, 1.0)","(7, -1, 0.2, 100, 0.8, 0.8)","(7, -1, 0.2, 100, 0.8, 1.0)","(7, -1, 0.2, 100, 1.0, 0.8)","(7, -1, 0.2, 100, 1.0, 1.0)","(7, 5, 0.1, 100, 0.8, 0.8)","(7, 5, 0.1, 100, 0.8, 1.0)","(7, 5, 0.1, 100, 1.0, 0.8)","(7, 5, 0.1, 100, 1.0, 1.0)","(7, 5, 0.2, 100, 0.8, 0.8)","(7, 5, 0.2, 100, 0.8, 1.0)","(7, 5, 0.2, 100, 1.0, 0.8)","(7, 5, 0.2, 100, 1.0, 1.0)","(7, 7, 0.1, 100, 0.8, 0.8)","(7, 7, 0.1, 100, 0.8, 1.0)","(7, 7, 0.1, 100, 1.0, 0.8)","(7, 7, 0.1, 100, 1.0, 1.0)","(7, 7, 0.2, 100, 0.8, 0.8)","(7, 7, 0.2, 100, 0.8, 1.0)","(7, 7, 0.2, 100, 1.0, 0.8)","(7, 7, 0.2, 100, 1.0, 1.0)","(15, -1, 0.1, 100, 0.8, 0.8)","(15, -1, 0.1, 100, 0.8, 1.0)","(15, -1, 0.1, 100, 1.0, 0.8)","(15, -1, 0.1, 100, 1.0, 1.0)","(15, -1, 0.2, 100, 0.8, 0.8)","(15, -1, 0.2, 100, 0.8, 1.0)","(15, -1, 0.2, 100, 1.0, 0.8)","(15, -1, 0.2, 100, 1.0, 1.0)","(15, 5, 0.1, 100, 0.8, 0.8)","(15, 5, 0.1, 100, 0.8, 1.0)","(15, 5, 0.1, 100, 1.0, 0.8)","(15, 5, 0.1, 100, 1.0, 1.0)","(15, 5, 0.2, 100, 0.8, 0.8)","(15, 5, 0.2, 100, 0.8, 1.0)","(15, 5, 0.2, 100, 1.0, 0.8)","(15, 5, 0.2, 100, 1.0, 1.0)","(15, 7, 0.1, 100, 0.8, 0.8)","(15, 7, 0.1, 100, 0.8, 1.0)","(15, 7, 0.1, 100, 1.0, 0.8)","(15, 7, 0.1, 100, 1.0, 1.0)","(15, 7, 0.2, 100, 0.8, 0.8)","(15, 7, 0.2, 100, 0.8, 1.0)","(15, 7, 0.2, 100, 1.0, 0.8)","(15, 7, 0.2, 100, 1.0, 1.0)","(31, -1, 0.1, 100, 0.8, 0.8)","(31, -1, 0.1, 100, 0.8, 1.0)","(31, -1, 0.1, 100, 1.0, 0.8)","(31, -1, 0.1, 100, 1.0, 1.0)","(31, -1, 0.2, 100, 0.8, 0.8)","(31, -1, 0.2, 100, 0.8, 1.0)","(31, -1, 0.2, 100, 1.0, 0.8)","(31, -1, 0.2, 100, 1.0, 1.0)","(31, 5, 0.1, 100, 0.8, 0.8)","(31, 5, 0.1, 100, 0.8, 1.0)","(31, 5, 0.1, 100, 1.0, 0.8)","(31, 5, 0.1, 100, 1.0, 1.0)","(31, 5, 0.2, 100, 0.8, 0.8)","(31, 5, 0.2, 100, 0.8, 1.0)","(31, 5, 0.2, 100, 1.0, 0.8)","(31, 5, 0.2, 100, 1.0, 1.0)","(31, 7, 0.1, 100, 0.8, 0.8)","(31, 7, 0.1, 100, 0.8, 1.0)","(31, 7, 0.1, 100, 1.0, 0.8)","(31, 7, 0.1, 100, 1.0, 1.0)","(31, 7, 0.2, 100, 0.8, 0.8)","(31, 7, 0.2, 100, 0.8, 1.0)","(31, 7, 0.2, 100, 1.0, 0.8)","(31, 7, 0.2, 100, 1.0, 1.0)"
353.77808892144606,344.4322483272171,353.77808892144606,344.4322483272171,149.51748214290842,247.8428406853371,149.51748214290842,247.8428406853371,393.2023716144142,391.0031582220079,393.2023716144142,391.0031582220079,138.61398568587128,341.5874482339974,138.61398568587128,341.5874482339974,353.77808892144606,344.4322483272171,353.77808892144606,344.4322483272171,149.51748214290842,247.8428406853371,149.51748214290842,247.8428406853371,140.37088091835923,100.71473908064397,140.37088091835923,100.71473908064397,82.01823611342158,269.2695322234471,82.01823611342158,269.2695322234471,170.50352656419324,84.26963902749239,170.50352656419324,84.26963902749239,107.08947126586308,232.01721866479275,107.08947126586308,232.01721866479275,88.9577486762917,79.12037285234234,88.9577486762917,79.12037285234234,185.80434311867134,205.5364993675244,185.80434311867134,205.5364993675244,121.98996421081526,123.05869155250221,121.98996421081526,123.05869155250221,128.90906529152,184.9446011408666,128.90906529152,184.9446011408666,130.99651976784904,74.69662871163807,130.99651976784904,74.69662871163807,195.06345178841906,197.92603140596083,195.06345178841906,197.92603140596083,84.83944501898016,121.34703419729787,84.83944501898016,121.34703419729787,327.1665600644723,140.81335881152742,327.1665600644723,140.81335881152742
2597.376394630701,3582.6435061845777,2597.376394630701,3582.6435061845777,1718.6234918233981,4207.042647364585,1718.6234918233981,4207.042647364585,2887.5907251707035,3601.3021779787096,2887.5907251707035,3601.3021779787096,3172.2515814593185,2842.649397166499,3172.2515814593185,2842.649397166499,2597.376394630701,3582.6435061845777,2597.376394630701,3582.6435061845777,1718.6234918233981,4207.042647364585,1718.6234918233981,4207.042647364585,3103.1257797478165,3811.414795712394,3103.1257797478165,3811.414795712394,4390.229754286472,2594.146645098136,4390.229754286472,2594.146645098136,3651.298180466153,3159.9180785681556,3651.298180466153,3159.9180785681556,2516.137985710027,4127.99973814345,2516.137985710027,4127.99973814345,2918.4213568905157,2719.5873094746253,2918.4213568905157,2719.5873094746253,4192.412276917261,5742.237752091276,4192.412276917261,5742.237752091276,2208.5426994454706,2564.14682403196,2208.5426994454706,2564.14682403196,7561.18658902816,5555.798604206349,7561.18658902816,5555.798604206349,2076.789647338769,2645.3330800000485,2076.789647338769,2645.3330800000485,2592.7388114554274,5266.071898497942,2592.7388114554274,5266.071898497942,2068.0168145486655,3119.380451753432,2068.0168145486655,3119.380451753432,3583.5378095360306,4629.475714344231,3583.5378095360306,4629.475714344231
1867.1099157024157,1605.8495882273676,1867.1099157024157,1605.8495882273676,1924.9450157887434,1339.258955914344,1924.9450157887434,1339.258955914344,1777.1749015099795,1742.9547690041338,1777.1749015099795,1742.9547690041338,1756.1499490128451,1847.3482916680427,1756.1499490128451,1847.3482916680427,1867.1099157024157,1605.8495882273676,1867.1099157024157,1605.8495882273676,1924.9450157887434,1339.258955914344,1924.9450157887434,1339.258955914344,1658.4944993562135,1622.7650087226089,1658.4944993562135,1622.7650087226089,1785.6702491954973,1493.078246740373,1785.6702491954973,1493.078246740373,1715.0907944362475,1378.675521060691,1715.0907944362475,1378.675521060691,1731.8273718876437,2197.7623776604564,1731.8273718876437,2197.7623776604564,1534.4870533734397,1419.0399826318057,1534.4870533734397,1419.0399826318057,1594.0533329124462,1240.2667149484128,1594.0533329124462,1240.2667149484128,1641.474062450677,1447.8228258707609,1641.474062450677,1447.8228258707609,1673.947235571807,1420.911002522363,1673.947235571807,1420.911002522363,1731.5882152246763,1473.1747684875875,1731.5882152246763,1473.1747684875875,1806.3304879481032,2439.4497536512163,1806.3304879481032,2439.4497536512163,1911.7865717651239,1572.4382703114466,1911.7865717651239,1572.4382703114466,2179.924687861322,2195.946926211098,2179.924687861322,2195.946926211098
1446.1093876318607,1595.9925109131577,1446.1093876318607,1595.9925109131577,1513.9477450146326,1039.5154948323625,1513.9477450146326,1039.5154948323625,1196.1831447080192,1592.286708700294,1196.1831447080192,1592.286708700294,1994.7252304236274,1089.7397127521908,1994.7252304236274,1089.7397127521908,1446.1093876318607,1595.9925109131577,1446.1093876318607,1595.9925109131577,1513.9477450146326,1039.5154948323625,1513.9477450146326,1039.5154948323625,1292.4493995302696,1278.0681396792343,1292.4493995302696,1278.0681396792343,2076.4432861049063,1141.4381653691942,2076.4432861049063,1141.4381653691942,1285.454963053799,1165.0601567587582,1285.454963053799,1165.0601567587582,1322.313747706527,1562.0780962341792,1322.313747706527,1562.0780962341792,1218.8980490807223,1176.914351885962,1218.8980490807223,1176.914351885962,714.0704982400013,1488.7531789186269,714.0704982400013,1488.7531789186269,1036.073468922763,743.7538248390397,1036.073468922763,743.7538248390397,1617.0827466061883,2314.8662804145633,1617.0827466061883,2314.8662804145633,1256.3564893478076,715.4498126946003,1256.3564893478076,715.4498126946003,819.6407932226377,2111.806359404864,819.6407932226377,2111.806359404864,1049.374549364609,751.688413695506,1049.374549364609,751.688413695506,1064.3122954924816,1564.9619940065409,1064.3122954924816,1564.9619940065409
5539.306388891003,5305.196211114226,5539.306388891003,5305.196211114226,4846.582958629538,4165.224364868586,4846.582958629538,4165.224364868586,5855.094406742826,5289.114608897333,5855.094406742826,5289.114608897333,5273.137253483989,4562.273923105318,5273.137253483989,4562.273923105318,5539.306388891003,5305.196211114226,5539.306388891003,5305.196211114226,4846.582958629538,4165.224364868586,4846.582958629538,4165.224364868586,4066.379829727523,4229.180889511201,4066.379829727523,4229.180889511201,3773.5715120896266,3676.991114302792,3773.5715120896266,3676.991114302792,4162.713965029265,4750.911149091543,4162.713965029265,4750.911149091543,3919.7664540507553,4941.447606935161,3919.7664540507553,4941.447606935161,4518.1271033671255,4031.4515127776117,4518.1271033671255,4031.4515127776117,5876.642960184269,4276.047913048176,5876.642960184269,4276.047913048176,3278.142308840149,5079.904552590024,3278.142308840149,5079.904552590024,3547.6047569710636,3749.4844574425188,3547.6047569710636,3749.4844574425188,4981.661311783632,5227.372201466229,4981.661311783632,5227.372201466229,4405.751943233977,4110.8832328160015,4405.751943233977,4110.8832328160015,4020.5311331095363,4311.899946499111,4020.5311331095363,4311.899946499111,3947.6961858836453,4330.433466370589,3947.6961858836453,4330.433466370589
2998.1646089208407,3831.133935123754,2998.1646089208407,3831.133935123754,5611.391427738896,4236.356014021827,5611.391427738896,4236.356014021827,3181.1489376311993,3219.2799297540114,3181.1489376311993,3219.2799297540114,2577.4760457658053,5041.296696526038,2577.4760457658053,5041.296696526038,2998.1646089208407,3831.133935123754,2998.1646089208407,3831.133935123754,5611.391427738896,4236.356014021827,5611.391427738896,4236.356014021827,3740.6842865142853,5082.759851194716,3740.6842865142853,5082.759851194716,3195.6888688152567,5592.623480595569,3195.6888688152567,5592.623480595569,3933.352442986684,3603.7771925209317,3933.352442986684,3603.7771925209317,3452.9574019670786,5108.444783570037,3452.9574019670786,5108.444783570037,3812.6303456319847,5107.3960268026385,3812.6303456319847,5107.3960268026385,7083.1991894235525,5136.816574601011,7083.1991894235525,5136.816574601011,5166.113240034728,4022.835854363783,5166.113240034728,4022.835854363783,4405.852668933835,2955.031203203006,4405.852668933835,2955.031203203006,4486.870169480767,3468.84915473098,4486.870169480767,3468.84915473098,4658.532738532608,5431.31528810923,4658.532738532608,5431.31528810923,4083.350336220437,5774.029540095099,4083.350336220437,5774.029540095099,4621.274188930122,5118.3463758845155,4621.274188930122,5118.3463758845155
8741.424074205383,8151.6717236147015,8741.424074205383,8151.6717236147015,7055.296809175755,9837.040925798903,7055.296809175755,9837.040925798903,8413.965417701731,9577.476939393315,8413.965417701731,9577.476939393315,10947.537977485474,9523.253810711632,10947.537977485474,9523.253810711632,8741.424074205383,8151.6717236147015,8741.424074205383,8151.6717236147015,7055.296809175755,9837.040925798903,7055.296809175755,9837.040925798903,9560.683872520598,5534.268082546808,9560.683872520598,5534.268082546808,4576.845044533454,5138.795691800502,4576.845044533454,5138.795691800502,8954.76822988605,7250.432907465095,8954.76822988605,7250.432907465095,3573.6201195110357,5377.101004871128,3573.6201195110357,5377.101004871128,7440.706271426695,6975.133896121474,7440.706271426695,6975.133896121474,5732.474894973112,4639.110350551101,5732.474894973112,4639.110350551101,7033.765430523494,7093.138583165611,7033.765430523494,7093.138583165611,8316.546884325462,7496.2701057476115,8316.546884325462,7496.2701057476115,8415.82886527343,7797.291809336894,8415.82886527343,7797.291809336894,4227.573752951701,4149.871359816734,4227.573752951701,4149.871359816734,7214.500354222032,5015.443770744407,7214.500354222032,5015.443770744407,6831.241400879478,5432.913259410848,6831.241400879478,5432.913259410848
4985.226015481662,5628.030928849553,4985.226015481662,5628.030928849553,4732.733488327103,4849.082914875976,4732.733488327103,4849.082914875976,4852.067356145626,5121.6128680160355,4852.067356145626,5121.6128680160355,5155.8861879658625,3638.126216204009,5155.8861879658625,3638.126216204009,4985.226015481662,5628.030928849553,4985.226015481662,5628.030928849553,4732.733488327103,4849.082914875976,4732.733488327103,4849.082914875976,4769.497257096911,3719.2770637288363,4769.497257096911,3719.2770637288363,2333.4335412408263,4812.481920033614,2333.4335412408263,4812.481920033614,6040.594065810739,3694.988109422871,6040.594065810739,3694.988109422871,4760.829183062468,2527.8701450097583,4760.829183062468,2527.8701450097583,4458.909054101492,4271.524715139801,4458.909054101492,4271.524715139801,3460.1269119721323,3098.136502042233,3460.1269119721323,3098.136502042233,4196.863026343845,3240.596665138079,4196.863026343845,3240.596665138079,4155.055810561019,2733.184236919604,4155.055810561019,2733.184236919604,4971.449069218947,3591.737202868126,4971.449069218947,3591.737202868126,2747.6389235695883,3824.2380764519125,2747.6389235695883,3824.2380764519125,4109.210828753361,3501.7771515364234,4109.210828753361,3501.7771515364234,2369.3007185160927,3371.460019906934,2369.3007185160927,3371.460019906934
990.2311015635694,792.5715995545039,990.2311015635694,792.5715995545039,866.9968083839786,528.9661625911269,866.9968083839786,528.9661625911269,984.3753477842146,771.0473003940727,984.3753477842146,771.0473003940727,712.0799034699874,557.4654767347479,712.0799034699874,557.4654767347479,990.2311015635694,792.5715995545039,990.2311015635694,792.5715995545039,866.9968083839786,528.9661625911269,866.9968083839786,528.9661625911269,755.4334813703372,658.4341292142632,755.4334813703372,658.4341292142632,773.8603253684352,872.0385457155957,773.8603253684352,872.0385457155957,573.9548764928123,776.9332442855996,573.9548764928123,776.9332442855996,686.5193657459955,771.9151763000227,686.5193657459955,771.9151763000227,725.365813001293,667.7753211331044,725.365813001293,667.7753211331044,653.5023357863316,809.5525007265106,653.5023357863316,809.5525007265106,587.791341055151,624.5123559245533,587.791341055151,624.5123559245533,694.4577170062518,712.3080515286139,694.4577170062518,712.3080515286139,758.1969844987251,792.1805458581866,758.1969844987251,792.1805458581866,1107.551378900623,702.4156208439736,1107.551378900623,702.4156208439736,637.8341593255118,587.0427313337119,637.8341593255118,587.0427313337119,794.711319432883,869.463329014386,794.711319432883,869.463329014386
2486.4401234232328,1858.0169268452112,2486.4401234232328,1858.0169268452112,3321.2543621388522,2322.336032505616,3321.2543621388522,2322.336032505616,1995.561580899129,1767.555207047476,1995.561580899129,1767.555207047476,2258.230859235952,2193.0647832692107,2258.230859235952,2193.0647832692107,2486.4401234232328,1858.0169268452112,2486.4401234232328,1858.0169268452112,3321.2543621388522,2322.336032505616,3321.2543621388522,2322.336032505616,2225.5854200145113,2426.95916860864,2225.5854200145113,2426.95916860864,3537.7465597230494,3783.7580289160146,3537.7465597230494,3783.7580289160146,3156.8724520028227,2533.0730523445195,3156.8724520028227,2533.0730523445195,3128.357020578789,2848.308181042485,3128.357020578789,2848.308181042485,2207.7744600182064,2057.0184987315456,2207.7744600182064,2057.0184987315456,4325.713896322261,3295.986994947756,4325.713896322261,3295.986994947756,3723.2171571271865,2575.2011124740734,3723.2171571271865,2575.2011124740734,2863.0469450126348,3492.879759475791,2863.0469450126348,3492.879759475791,2027.388256824509,2751.605895170187,2027.388256824509,2751.605895170187,4669.524571293579,3464.496128396507,4669.524571293579,3464.496128396507,2700.581931339921,2562.854083352812,2700.581931339921,2562.854083352812,3437.9924171175644,3964.9856228782087,3437.9924171175644,3964.9856228782087
