"2,0,0","2,0,1","2,1,0","2,1,1","3,0,0","3,0,1","3,1,0","3,1,1"
0.00047496363145718354,0.00031561697882853386,0.0006876423731385756,0.000691186677854143,0.00047626877501287545,0.000475346946845659,0.0006923172638745963,0.0006924862005255318
0.0003715344672076527,0.00023489565637494774,0.0007293644336595027,0.0007331360202750872,0.0003781606317456491,0.00037738961065342247,0.0007344009514048434,0.0007347598372993471
0.00016102174063562256,7.583638937490035e-05,0.0008435031736181145,0.0008462937085740815,0.00016543591604792647,0.00016423709623607731,0.0008468114667139166,0.00084707599385303
0.0005375525357544678,0.0005516735936201264,0.0005856755164658326,0.0005822918270716373,0.0005376144639838045,0.0005375072751443787,0.0005810337979400592,0.0005806047057739389
0.0006085250686544374,0.0006030138615173563,0.0010000125506910607,0.0009922965526969639,0.0006087804217090989,0.0006086289498078441,0.0009874416321588155,0.0009861806078952419
0.0012543730123667591,0.0012698352560384025,0.0017277383843300933,0.0017281198809916225,0.0012485564472503733,0.0012485851145807656,0.001728109618011112,0.00172820175141865
0.00012838381565667952,0.00011624994059507565,0.00045060648460559604,0.0004236252949672001,0.00014128038150112963,0.00014089377974560446,0.0003406597027448232,0.00042365913171071834
0.0003948336840845221,0.0003664188241676712,0.00088783419876351,0.0009007980903140705,0.00040321645165198954,0.00040208591030811025,0.0009340712159486755,0.000897737401068037
0.00013122060044200033,0.00012395173008888702,0.0003417051684928081,0.0003490354560477523,0.0001323027417752491,0.00013222179720628362,0.0003508111723004191,0.00035019766581300456
0.0008931616921296601,0.0008921910902706997,0.0022380076165303717,0.0019384679598829085,0.0008928443821897397,0.0008930050844724134,0.0023767735923362018,0.0023797666638163194
0.01490509122139192,0.014752206208103602,0.018305324205422028,0.017724191877756413,0.01478697573189515,0.014787667214711364,0.017848429177729854,0.01772933473223858
0.0016676676309717268,0.0016410356249221402,0.001201365515915284,0.0011704410413132078,0.0016667807169372217,0.00166660759213955,0.0012170017952523612,0.0012136320973818286
0.0010828276493404026,0.0010709017619319344,0.0008780344236314167,0.0008817216250061208,0.0010809437241053315,0.0010809279898149335,0.0008782747588220093,0.0008787573717079254
0.002040931505140386,0.002205177906588921,0.003597895653086222,0.003619102180641473,0.002046519582964413,0.0020464753165119662,0.003608587004237727,0.003611001864255775
0.0012911773957498384,0.0012821589690155497,0.0013988810239500906,0.001405906149426586,0.0012818792046769918,0.0012880401882947605,0.001409647661209484,0.001409340368880135
0.000980296078124186,0.0009311049523880805,0.0011312017536474403,0.0013745204190614049,0.0009729528682404298,0.0009792334743916155,0.0011746987965922295,0.0011689472167631008
0.0009407648898445688,0.0009757974708787705,0.002471734103582711,0.0023541524324599077,0.0009422550022985588,0.0009415030582717964,0.002312332975954288,0.002319121507907365
0.0008879679726215644,0.0008916503217403495,0.0009004158135001265,0.0008999035271050631,0.0008880510916878019,0.0008870474267001683,0.0008999235898539843,0.0008999642782786294
0.0008709448619515686,0.0009176028787014909,0.0005647623251488113,0.0005646532371940031,0.0008702928298490219,0.0008747459738638934,0.0005636345737179739,0.0005639324675936424
0.0027194266516960912,0.0027186598846975544,0.002970848944263183,0.0029859463834725143,0.002718646372896929,0.0027186586821114655,0.0029668826543102662,0.0029719223027075935
0.003307440695216579,0.0032925933651663845,0.0038737759211761205,0.003935905400505336,0.003292620008119016,0.0032926886338507967,0.0038983350597351653,0.0039088890350801745
0.000139334056735776,0.00014037264738340994,0.00016592218457174958,0.00016446557001271862,0.00014042704880093724,0.00014036634411742428,0.0001658417788500012,0.00016563582420955227
2242.6304521668367,2860.0716778677197,3200.346206175363,2696.8728115490408,2248.3181468010184,2495.5078538212197,3152.4223681423155,2749.6402720438978
497.92402930999924,447.15264283055626,1480.9886205743062,559.3897255069745,491.7905862504911,479.86628321890686,1266.6680762016565,509.4342986775175
383.51120726611475,378.8052684115608,421.5618926420757,390.87784304075814,455.18240071299596,377.44866497000316,430.6751621855015,407.121915707847
1252.9527333119674,1261.5018782142986,1996.9305699219904,1195.1305275200123,1304.5596546763243,1254.204217214449,1911.5181124388146,1198.8213211761877
1378.0113933970613,1385.3709919443154,1923.110574543668,1558.6273203788144,1435.3074699734252,1373.8116275533764,1902.4025353546576,1534.550236280251
1628.1882194925759,1625.096421790755,3037.243764821707,2032.1039436532774,1612.1063857225788,1634.1441041078206,2976.5715022731106,2058.7426977170344
931.5542217325741,978.932228238422,1070.3327020169136,1024.8492566016255,932.5411111664043,951.3446955388087,1152.841649663235,1011.5575112405068
460.37121971855504,466.71249110900436,534.9961480485318,467.0113262890812,461.057460387111,470.44870408983644,481.0755663917135,463.5702208625973
811.5379058933062,815.2973168130032,798.0002261192177,800.2330911901078,807.3686261908738,818.8911615060192,806.1003029888385,789.608564518168
2002.7810714929276,2015.4984857371408,2714.1451926380305,2635.6392291174284,1962.528503815233,1969.562963198552,2777.699015641418,2721.9050441743148
2164.939296893124,2062.4608826276362,2886.0011650912697,1982.6849907428002,2026.5752939966605,2017.806439850602,2258.4465251100255,2141.653969674288
556.8386305625553,607.5792197839966,446.49673614081894,547.6222060360428,555.1701130736734,532.5336186463547,383.3903517924162,554.2177359338258
1133.355578195685,1134.104858418519,1202.0612080818707,1143.710230184941,1130.2767740853144,1130.0526073907915,1232.5657080918522,1098.8367191943414
756.1944306551986,694.0125902980791,645.1363944944088,569.5696685891523,758.6706929144002,736.3590440699805,662.5310347639119,525.2563632714357
251.90246310204716,230.95383228895898,246.88046095165896,239.33216073749284,250.68656514053433,232.52106033584036,252.92790429348017,251.01461693015312
503.2224299211489,478.3106508189291,435.72937172426055,431.8165653829424,491.71063068746435,485.5780727908514,491.6257506319776,442.3955170665847
511.0051176534876,532.8594145074417,436.49839787116366,465.1831760976511,514.8687305342274,516.2414268036258,373.8758878176768,461.1829284941277
6858.265307843451,6838.103980236051,7422.111963510654,7357.088438306273,6845.829637824889,6841.304606510438,7526.23117439956,7130.669121005973
847.785646956857,846.7084063228446,1195.3265316401296,862.300507964178,847.7622934231684,841.9411887129081,1074.1017925754734,985.8931521051363
3821.545428629295,3820.1411264702124,5882.611956708747,4721.295279798659,3864.431690542504,3856.07207451125,5373.178855150241,4710.919170338294
1410.7171198304131,1402.3787253745586,1342.6136450522656,1382.2338440856208,1429.4387227922343,1379.6451275265924,1346.0330735423593,1396.2631272977742
14.402599518743529,13.970002211793357,17.664223046646075,17.13119523547731,15.056115824354046,14.901488489623823,12.686287051495702,12.14338602046567
257.5152954244697,255.3263929579076,211.3848246165719,300.6893493971274,246.68329125870426,246.86668371682057,239.71694035359508,230.7172789297234
207.7389574175106,207.17637697009027,227.07217527518574,206.87200194613732,209.93703329194068,209.59552404286845,207.2576762981117,206.2907736198928
310.7045991420834,310.27568158722096,300.8631102501011,302.0721088054802,308.7520690209617,309.02324190343165,298.3702801804148,299.03619397750805
271.8269597870076,271.76198673576573,259.8368543608162,266.9196159073436,271.52065740914463,271.9470921342813,266.8743903559911,264.8035823589778
153.82597314036116,152.96888380815548,155.5465010278098,161.0065739638064,154.27460740259116,154.75149114301703,157.67114419225263,161.04667642320214
1878.4274107115555,1880.5673110791497,2309.6301877471888,1893.2291205106264,1881.2702319895698,1882.429646769656,2242.301812261056,1985.234440524818
679.9168789905759,678.9473849403156,921.9580751873174,718.8449836970152,677.5319774604462,678.9467494080255,879.9768332324312,716.3482818767385
2561.0331966662366,2552.6682375299715,2516.3809981385507,3097.4523912260006,2516.5936384032784,2546.1099719887115,2609.470157350812,3122.3729121521537
3052.3016236531003,3075.6509849950958,3603.1073313122124,3375.9301428194144,3074.6529477952995,3063.2256588734012,3306.217286024328,3459.176157990883
4707.397421123344,4706.571963347788,4640.006403073131,4414.20542068482,4764.393117488195,4733.617543055444,4538.05533942108,4570.5915446768895
537.196547646896,534.0183976826529,195.14967826387638,254.4280034948557,534.1690796458739,581.7723135357348,190.78437822754452,179.65110799576976
1193.718098624506,1536.6819486095246,1095.4593097478053,1148.4015377328753,1394.118384686493,1696.8255799341548,1119.8573280763392,1097.4371392423836
747.8894410616514,908.0556363147338,1073.1885251529948,1203.1613368951164,850.5843943003156,926.5260620415289,1145.5630761086595,1185.9407011960693
466.218956118529,493.2406174701412,528.2081266764648,509.4200427642841,477.48711904568063,477.3561936309611,521.565680623881,488.9111590235225
411.52761468042235,384.7903607007052,180.69799545305034,164.71393869772362,404.41721288704485,398.2300714663497,176.08764523374217,227.91296472784754
257.45702376528885,260.68957126930337,314.77994470839764,265.3207903102046,257.16765449580186,265.1845655546504,318.709663014057,283.6619281233307
312.84752138566836,333.5799974490528,300.6811328070277,246.83990818794493,327.7667680330735,336.72762032884475,299.10280639606333,259.3521791285896
299.12265476803907,337.53617422590656,243.3191389866955,306.92425488859334,313.94193150077433,327.19722157447194,262.0778468758913,329.1926675842623
345.55916105544355,365.14613034485774,381.0036839435041,370.1762297457271,352.2289435349578,350.6550108569108,442.754671347664,408.22946543554434
1290.3509840791905,1286.8587212978105,2637.0357818880866,1816.3858222777937,1294.924087926652,1292.2931792321153,2973.5233029744954,2008.7446365280273
1217.4265836500497,1288.1731563118822,2279.383472203525,2443.6443511555817,1213.3882746913134,1322.8106144701278,2216.556986231606,2368.737675821793
5126.439530084011,5177.580410397352,7888.507743536479,7731.837258608127,5145.984766883278,5070.999562013731,8011.705842326701,7857.56063471614
630.4353564341045,670.1292171645191,528.3523796011797,586.6990016899504,629.6754284295589,639.2167339543494,511.0414034737262,586.5882343866791
6416.445237418735,6237.080990347374,11980.303564204298,9772.36119033242,6342.296582594775,6262.383370901051,11825.871676533896,9671.56881432161
1329.4106068496433,1229.6063908044528,1707.9823516740735,2241.202027065467,1162.307372765508,1993.444147002384,1922.4698802742475,2138.094968442486
