"2,0,0","2,0,1","3,0,0","3,0,1"
0.29122732999306633,0.2860472447645752,0.291041434534445,0.29105655106480693
0.1624184102581026,0.1527145715688634,0.16263005052804083,0.1633595911136633
0.29694595574351157,0.34969136713398036,0.29767925515579896,0.2972514502208255
0.14173998348274355,0.12437662711851061,0.1951868589511111,0.1680428205150087
0.2532851325218663,0.2522190400861087,0.253815329338491,0.25394020427799874
0.4696058577764933,0.4931670084738529,0.47441500677591203,0.47571475101139704
0.9422095656350415,0.998583749656819,0.9404715951065734,0.9394491738496953
1.2427934135819945,1.5869540040899854,1.2335114099728377,1.5071850876866568
0.1942201574966914,0.2326997014753208,0.19121144311730942,0.18988105757825502
0.23998033301640084,0.2530387937370554,0.3362721814169256,0.06096710655186282
1.450707224463163,1.2756360569969127,1.2878203824300798,0.6862078380458679
0.5145806546484103,0.6244619928969058,0.6250085196715517,0.6247422218580799
0.3768510898370147,0.3800989784237556,0.3798163557602729,0.3796787949944074
0.11093083770888211,0.1066705844185692,0.10730204125606414,0.10751850122921108
0.09444541526025818,0.0960450480449061,0.09593546835279994,0.0958622632223219
1.060319566541155,0.9906931203238044,1.0579690319337252,1.0581042628579758
1.1972149616276875,1.2178370687701257,1.2407926865195293,1.237679861552236
0.6282996730640403,0.6760853448442381,0.6490318029527448,0.648602734995768
0.3247997274018955,0.2774709023139823,0.3114277077519172,0.31126823972521767
0.2851868632340863,0.32308662409077343,0.2681276585354984,0.2678746112682651
0.32082940971386287,0.34498705890744397,0.3202816804305037,0.3202654689912418
1.9850690965166589,1.9845086139144892,1.9843579963236158,1.9847074054583669
2.613551270718538,2.587537151714127,2.6355356437591957,2.6579428185459237
0.652919533463553,0.6539628088525499,0.6426563905044149,0.6557365949634724
0.5109416792146618,0.5610612612590699,0.5421248609829833,0.5515723642423663
0.7407538535965084,0.7535621289480443,0.7231966040211238,0.7388522863588521
1.240981243211067,1.3220548298940111,1.2660454639109973,1.274057447840341
0.36890454680876567,0.36736413067706714,0.3675987658582121,0.3680943944548531
0.20745691868305602,0.20525684796306184,0.206545573287095,0.20687646827396153
0.4927118049309895,0.49250394919569357,0.49243847529903656,0.49262814919695036
0.2317202475285339,0.23170116338912194,0.23169781309235363,0.23170594731981528
0.056964417779267223,0.06528408944403218,0.05746413876045945,0.05731722323911204
0.13089436566963703,0.13869502449833687,0.12924839538157082,0.12992162762226714
0.6460010239566293,0.6467270951127837,0.6460572850202204,0.6460502749693845
0.43361959759984936,0.4378937323840307,0.4364059688797512,0.4342856445867751
0.17719385725741313,0.18983417902227143,0.18300144215591815,0.18203588461087206
0.6121416961439918,0.6120953444950281,0.6119972200976079,0.6120269147224996
0.10170395885201161,0.1040057656716256,0.10254261337792554,0.10254916519596795
0.19542849840051,0.19532228326240506,0.19530003852492495,0.19532738916333162
0.25715507573313384,0.25639746312223577,0.25635882135005456,0.2563893630347146
0.2896954195004679,0.2974996534177028,0.2730076822843361,0.25789038608067943
0.1341105580439679,0.13975465052694733,0.14970634096743396,0.1452027460377609
0.5723120873200352,0.5745122947226385,0.5746606698853128,0.5742025590231418
0.6157676946372496,0.6157000456779523,0.6157099680871295,0.6157239150409995
0.1281131739204034,0.12825291611560552,0.12823487018845084,0.12820598352754684
0.48024933510150875,0.47074699623708754,0.47507434635209905,0.47613322749246195
0.2082823328179549,0.2074380954400552,0.2076947628625352,0.20782198214546035
0.2520214386602344,0.2520918022763766,0.2520762166881754,0.25208022555366855
0.12093806049924832,0.12100533354959052,0.12099343967072242,0.12098897120274016
0.6194445245085186,0.6193948146759493,0.6193982907299785,0.6194011215178225
0.3270107999833544,0.3266263720369742,0.3261861873899397,0.32642088636243943
0.3825077472911989,0.3822263290496368,0.3797383138006552,0.38198906430495777
0.05533224674097106,0.05344451999644483,0.055535021328038024,0.05543572515170319
0.06787515774545648,0.06298725746341968,0.06998715088701701,0.06970358286527904
0.310943743556393,0.3041473582941211,0.31397266006869956,0.3135549059203652
0.17963714827825425,0.17340091134462363,0.18235431321546533,0.18193004734868956
0.08874770535893826,0.09110185882811878,0.0874028762341431,0.08763984737678125
0.12163620171409706,0.12328355041327721,0.12070551322309753,0.1209208981071569
0.07672622638806963,0.07652248599909334,0.07688713206517038,0.07684436353756492
0.07598869773924057,0.07933340397200851,0.0789174729656411,0.07891746201483456
0.05467114370823623,0.055146801765185806,0.0551463342374779,0.055122919843659114
0.09973185631708102,0.09888388076900163,0.09895767372565628,0.09897904551216685
0.21153120543736983,0.21197491948871286,0.21197490812992523,0.21197493428879835
0.1968789313381035,0.19600605848752847,0.1963568987981695,0.19667752553105386
0.5891453836158101,0.5235871481021142,0.5055160372126005,0.5233194514322155
0.3042204482065011,0.43704893529762606,0.4308361467097502,0.4168701217595901
0.2115869826729444,0.20681723349353018,0.20817979988272606,0.21046908280222132
