"2,0,0","2,0,1","2,1,0","2,1,1","3,0,0","3,0,1","3,1,0","3,1,1"
0.0001288639252368325,0.0001051625652846811,0.0001039083253537754,0.00010443628501745758,0.00013035505452405053,0.00013076857607593418,0.00010454008124725884,0.00010456250367585931
0.00010863852288368578,8.728103185397961e-05,0.00013319772501813886,0.00013372675426683484,0.00011046818729502313,0.00011069454094536381,0.00013380677971846643,0.00013385177118430382
3.215593225115174e-05,2.0444422911909248e-05,0.00016622744810284887,0.00016660867689825343,3.323052863136027e-05,3.3341781035106407e-05,0.00016664493258856507,0.00016667721514697093
0.00013717511564930856,0.000138232948605193,0.00016211581232060185,0.00016113199263234263,0.00013723561013375923,0.0001413742610634304,0.00016082802333162888,0.00016071599641758966
0.00015968412024789982,0.0001563608727768212,0.0002746829694070488,0.00027253158219019423,0.00015986189652648098,0.00015999094189295376,0.0002713525395230196,0.0002710262178472719
0.0003150795618369673,0.0003203101159201843,0.00046722688660992936,0.0004674886915136355,0.0003135868662899525,0.00031354703510006626,0.00046747392703223086,0.0004675339783777699
2.8894316643246194e-05,2.4969373386518808e-05,0.00011299032104681367,0.00011253387451616295,3.0283669015637846e-05,2.998278703437863e-05,0.0001127951503147059,0.00011244717971385422
9.302200038895894e-05,8.74942294485048e-05,0.00023362186425613228,0.00023493896990288172,9.508855477017733e-05,9.499478042418736e-05,0.00023526349426950378,0.00023577908465023464
3.7762516022921464e-05,3.528452021624919e-05,0.00010112602363056122,0.00010211891761559602,3.89173878824274e-05,3.882323657752846e-05,0.00010253021294043053,0.00010279711287918324
0.00022616280971553995,0.00022510499083863678,0.0005338832978494858,0.0004888018630965564,0.0002260709301824616,0.00022610333822410832,0.0005592654175844842,0.0005584629343797041
0.0037629199215753494,0.003700897351508176,0.004309857654633317,0.004305579786136836,0.0037240002876636896,0.003724171869265235,0.004320364572778605,0.004307928721788733
0.0003807828935329817,0.00038081723883305043,0.000190636148211939,0.00020348182965804887,0.0003808123823241672,0.00038081808702415443,0.0001947734391519693,0.00019236233442416649
0.002164161158870752,0.0021660129187382068,0.0028286765311259367,0.002029885705953929,0.0021657339257227944,0.0021658380865004004,0.0027183455937212445,0.0026987877971397147
0.0004605443127869049,0.0004590539488474041,0.000268322951799949,0.004420958246747788,0.0004591112888716921,0.0004591065343635562,0.0002533942010818052,0.00025288117306822717
0.00042419052061769296,0.00041513088532826647,0.00030483095862013924,0.00029749361451202245,0.0004239865726618247,0.00042390349610102836,0.00030808251033315133,0.00030717315578476247
0.00027837036973404005,0.0002761104251153207,0.00022745694035866196,0.0002283797908446743,0.000278277665950436,0.00027825872283856855,0.00022758180258531337,0.00022772107952672566
0.000531958136206782,0.0005588336706030291,0.0009156465970047104,0.0009199982964055655,0.0005329288865265051,0.0005327833738520662,0.0009192701687911804,0.0009199051152864127
0.0003260759079256731,0.0003259825394259131,0.00035409897184437625,0.0003562666873995082,0.00032586285753202814,0.00032587895983869327,0.0003573005765714018,0.0003572244899798851
0.0002539699057805683,0.00024264049047886048,0.00032637205381584253,0.000356441889002407,0.00025349831492733394,0.0002536291387388112,0.0003035447416991673,0.0003021025334852871
0.00023170502833356286,0.0002396284107454285,0.0005798149879783787,0.0005124474973332208,0.00023230169726344088,0.0002320651179133675,0.0005637311367855325,0.0005653606179822132
