"2,0,0","2,0,1","3,0,0","3,0,1"
0.06696949593377859,0.06709282170437658,0.06704799059242551,0.06704443587437282
0.021738469063095473,0.021748476780607706,0.021745349559038406,0.021745655749772524
0.01260523907447051,0.01260373028922346,0.012602013934188078,0.012604109229715792
0.005461384962289634,0.0056001670025853075,0.005485488603542816,0.005484598334198482
0.032068702082261924,0.03331564475117666,0.031951206474507124,0.031903282595029586
0.08684729926044137,0.0926337206437328,0.08640655380739494,0.08615101784219932
0.026477246895824074,0.025799511799446173,0.02629553357571734,0.026301906833743612
0.031550905045068633,0.030464895475270454,0.031623889084797296,0.031619533195301024
0.011592668578232103,0.010368931301775691,0.011702653500725168,0.011641803766147367
0.007293773496368943,0.007286131109855751,0.007316245520436968,0.007284354685144241
0.003964090053692907,0.003961264550780496,0.003987510490862372,0.003950043889967863
0.13328702914692384,0.13575279185070432,0.13570227218740452,0.1357572256981232
0.01630761081133665,0.017394647038718358,0.01624553937761082,0.016267047873362115
0.0063135017938482805,0.005626955453714791,0.006403099708467262,0.006400878459465048
0.03764831988204132,0.03764810326579065,0.0376423713870043,0.037643429074039024
0.006629574283273831,0.005844880639417992,0.006812576926354377,0.0067584393582666115
0.00036964261049554967,0.0003841124448355354,0.000397541185726444,0.00038712811492020355
0.00025910277181618577,0.00023999821645209686,0.00023977350758666113,0.00024000026554105484
0.0015958149413440204,0.0017476765233596422,0.0017606542895406585,0.0017488598656370039
0.005614006330795242,0.005846418200118238,0.005865949582957373,0.0058478887975097
0.03292397135425112,0.0332793420970409,0.03304066344566367,0.033038436963125986
0.013031603799252778,0.014921643597782178,0.012789210103569851,0.02147742444448475
