"(7, 0.8, 0.8)","(7, 0.8, 1.0)","(7, 1.0, 0.8)","(7, 1.0, 1.0)","(10, 0.8, 0.8)","(10, 0.8, 1.0)","(10, 1.0, 0.8)","(10, 1.0, 1.0)","(15, 0.8, 0.8)","(15, 0.8, 1.0)","(15, 1.0, 0.8)","(15, 1.0, 1.0)"
0.0888396430248417,0.13669879797534024,0.13714986484019281,0.12503617740927395,0.1048094457124827,0.13149046858633623,0.12093726308736397,0.15440389562082477,0.12656681756740834,0.14252290462792033,0.132971745929714,0.1417920863302198
0.05308996276873765,0.05874882445756633,0.06839522530833195,0.05407308784074541,0.057105069667445066,0.05340150864598199,0.056748564950157496,0.056145529034039646,0.05834188251135706,0.05330166163870571,0.05389447572872537,0.05430683115668186
0.07948180142941726,0.08886627215551425,0.07680581981852877,0.09535983894917487,0.0727362882303225,0.0919980128020441,0.09581935256492943,0.09766824240035046,0.08955331574711757,0.0947944716946738,0.07406426035806697,0.09883049734815116
0.03772732855129787,0.03946196594611526,0.044579868162440126,0.035839268889123234,0.036176683383637026,0.03924446591701023,0.039578035284524526,0.0376969230113879,0.042604397667171126,0.040152907680908054,0.03204432367206318,0.03759273475350848
0.04819582420994256,0.04333589061365733,0.04927739529218808,0.04421490594189223,0.051845466596196564,0.046565674317793855,0.0443422916223227,0.04325978917511564,0.04647300411519073,0.04415955144560557,0.04648143502377678,0.042656333512083804
0.08499861610423508,0.08664339658888953,0.0811490166458185,0.08762420986069014,0.08209683219528352,0.08403410753324954,0.07655547760708312,0.08638840959677158,0.07777266439430662,0.08686708094868927,0.08055167418087282,0.08595755916305263
0.0573712440142377,0.058233259291282445,0.05501666360627214,0.057668298273754075,0.0595694442614686,0.057244111713583457,0.05913454281440761,0.05603267943720756,0.06244424794966725,0.05636542130093786,0.055839731192175536,0.05668898110480117
0.015341397683657982,0.02166572652520378,0.028442952910735883,0.024663800701675412,0.01700905290676403,0.019006534548702454,0.017023403874639433,0.021171111830643703,0.034955738856403504,0.018920637139519702,0.016878274712029826,0.020582143359927106
0.03987721213698398,0.036930012397210776,0.03414573936775317,0.03092332176279637,0.03787069404767057,0.03701492554913723,0.04459850991819109,0.03374498602843741,0.03971582807006841,0.032907282543633114,0.03960167301483051,0.033277755684894085
0.014051228594274696,0.011768332759072244,0.010922177989990973,0.012320912556580597,0.010399909375416452,0.01203844379360904,0.010744060248656356,0.012133731807367107,0.012528745785118424,0.01240951089476987,0.011888763736431905,0.011986775107386098
0.006028873341983342,0.006670787379113334,0.006646314401094223,0.006875535140549195,0.008013091875718543,0.006025604254836939,0.008749616247182122,0.006304038502411762,0.007112334511621814,0.006479711315623466,0.006295930371870722,0.006322806050550022
0.026892866206146632,0.023999768413625337,0.024119626451647162,0.023944741574659457,0.02556105327689331,0.02377865186073075,0.023430673905453073,0.023675394053645032,0.024070869233672305,0.0230289505918372,0.02508830953838414,0.024551287219795437
0.01728418006788219,0.02483697090185271,0.023331501423242296,0.023235318814679717,0.019182534700538885,0.023623185870402692,0.02126740141483479,0.023404208018132196,0.023043802539771056,0.022470693903686934,0.021814483119297505,0.02346001062518261
0.02037387373264121,0.02022023646108495,0.021449992066584243,0.02008217588126285,0.01964291004752582,0.019816464779383446,0.020945300887801544,0.02010757130467709,0.0194708377412126,0.020055560381623764,0.019992279571576323,0.01998939080184935
0.005425169796782039,0.005217338565311157,0.005984861815689584,0.005293361116903839,0.005598825677831673,0.005251891425379156,0.0063043376386473,0.005354945892874612,0.005768212080663243,0.005325007407738387,0.005753886101466375,0.00531309622859162
0.017633477126681885,0.02165901792793997,0.017916824545556067,0.02180541037679056,0.018656211667523605,0.020244762227485315,0.022677155089513953,0.024090990453066365,0.020098689244564625,0.022212553418937266,0.01862246905445788,0.02203577485824806
0.008558751865543121,0.008633606216066592,0.007905333212513166,0.008351563858361022,0.007713034024277928,0.007834750037672549,0.009155428769230116,0.0079041890299316,0.008089208848554434,0.007533644785251315,0.007350497306742967,0.00843761432942235
0.042739643503299465,0.042637940097301215,0.03840698277647175,0.0423074324467441,0.03598709563923001,0.04242140000902571,0.0387670986878414,0.04210548535772617,0.040729751087096276,0.04235196733201456,0.04090237099569583,0.04273684980067205
0.029973477083958474,0.027033346570469633,0.022373246273778947,0.02519618260999142,0.028556825143032923,0.026346937378485313,0.03255699138745985,0.026071600358860414,0.029856826605616404,0.027700148649130535,0.02705796604471714,0.025321150580706622
0.009414671317318896,0.013550473937265436,0.01990765574805037,0.018148742385372015,0.016094809948163355,0.01679611572150859,0.01829839437205003,0.01618313201418732,0.01655402307225806,0.014959402945886055,0.014484719256967512,0.015799533165829775
0.03265543277078789,0.034355111696346495,0.03278653508039043,0.03555785044630045,0.032933299018074465,0.035147606984269074,0.0359840415072926,0.033523096207700116,0.03132967281987281,0.034170221056768986,0.03292682919173354,0.033466035360962085
0.05302278335526641,0.08505836954828964,0.07573565500478491,0.08644593868993451,0.06942912330087601,0.08596095654311951,0.0611690077064952,0.09218095751438826,0.06285457100295805,0.0896140912496098,0.06805231501196349,0.08910951186499627
0.019282776444471163,0.012670937863698833,0.021442358161240033,0.012594305061879045,0.011886846626615452,0.012929079564860946,0.01293440700671563,0.012928406907702679,0.01600556948469332,0.012904296000044948,0.017083240356742264,0.013291635513724783
0.011618490384128379,0.012466484285969555,0.011059038941269604,0.01120146809805521,0.013405999147577069,0.012413025589510351,0.011100047932409355,0.011894457051803973,0.013424824369695193,0.011176341581630984,0.013208103098324276,0.0117648870927285
0.038177350829262796,0.0398136490962336,0.036791403309189404,0.037802598004195075,0.03823950890912148,0.03776145647918469,0.04049584825588407,0.03764240450027752,0.037307618277774575,0.037455258542814375,0.04280784984648101,0.038102162765262126
0.04527179681698265,0.04681972997675839,0.044603152628176386,0.04642312326043113,0.04452086414730509,0.04666408847591879,0.04426734373439293,0.04713936329020775,0.04566539757713457,0.04624438416289764,0.04468388626641899,0.046473921617142436
0.016434967243672556,0.014376852842842614,0.017094163204446976,0.013221005850296026,0.0147845273804267,0.01343983732800683,0.015488023866932318,0.01420032665127092,0.0141111830901537,0.014103540704186002,0.01621581715230343,0.013022704354558923
0.051092940875463906,0.05064263369022158,0.05424564947977517,0.04973232608317005,0.049317330883134856,0.052236168866929084,0.051717442508010344,0.05016313394435071,0.05420584306617738,0.05161167616181054,0.0580751851678653,0.05104233072541971
0.0676475582873152,0.05331749797105677,0.05967113187030794,0.0529364081586172,0.053371161873726355,0.051001701404315716,0.056303339361478154,0.05281220933260524,0.05530117186355297,0.052421857139427,0.058622850923326454,0.05304982940433249
0.11633305386877907,0.12282492437041759,0.11637506442356844,0.12326711443845872,0.12814743808490037,0.12329391240655323,0.11705853632246023,0.12062556001340417,0.12412152144344363,0.11900793075458282,0.12456513449091666,0.12243819049406551
