,0
0,0.0308454079762123
1,0.041435312348579674
2,0.040170685472423855
3,0.06257677444469782
4,0.03531425165498819
5,0.04117114672932754
6,0.05583109000587879
7,0.044206004393995614
8,0.03171433513588084
9,0.035329696321478775
10,0.05514184677742203
11,0.03249623647342029
12,0.03209275074973303
13,0.056820442955067274
14,0.0543092597600871
15,0.04916535462863169
16,0.03169360332812266
17,0.060834451667134
18,0.034249199576882515
19,0.03308521506459312
20,0.03600134348382203
21,0.02816211576983706
22,0.02705037968139466
23,0.032264793210449526
24,0.08326640123872787
25,0.08385432387981472
26,0.08200237281696295
27,0.08341671359036057
28,0.09682007350060091
29,0.07268519697946597
30,0.05446444071467737
31,0.07834930879024497
32,0.08251999761810198
33,0.07643794812300181
34,0.08154619525935851
35,0.1124343595816782
36,0.08160964942736042
37,0.083691437588869
38,0.07399195593515621
39,0.06856301665933118
40,0.07945604278416117
41,0.08374218995338278
42,0.09152702066551587
43,0.08187033257560707
44,0.07732180029509088
45,0.10063921630671668
46,0.06536981080983255
47,0.08602750557021105
48,0.07914923662279646
49,0.07758161895259462
50,0.07827463889346699
51,0.07025886030720603
52,0.049957940910399186
53,0.08548061539898623
54,0.07062753679514032
55,0.0423785876095402
56,0.07766798700774097
57,0.06454854953957036
58,0.07374055418439887
59,0.07296081546073258
60,0.05163299450740209
61,0.09288471359556931
62,0.06716120198282816
63,0.09474914817430678
64,0.09080205286263933
65,0.08134935535663709
66,0.09316276180675083
67,0.07258743334934996
68,0.09371049515898344
69,0.07790755916881204
70,0.08950415478617894
71,0.06985204009373626
72,0.11492161091958424
73,0.09975337337236272
74,0.08892817565937013
75,0.08369921772208772
76,0.09386794705756846
77,0.0726544940280298
78,0.08498451228436878
79,0.08779721957143803
80,0.08896042298498659
81,0.0803477138773039
82,0.09485173151900556
83,0.08745681040954932
84,0.0736654282909837
85,0.0807489893708494
86,0.07571675319551625
87,0.08163520389351409
88,0.0835357691809907
89,0.08121426601993997
90,0.09957405989636454
91,0.09836977240186595
92,0.08728609872366022
93,0.1018408836945901
94,0.09999412627514341
95,0.10475790198387473
96,0.10209342757052275
97,0.08761044037764583
98,0.07916542129357228
99,0.10142548083616669
100,0.08742513789288335
101,0.09317044378126567
102,0.07663625070781109
103,0.1127361881783786
104,0.08059735231444824
105,0.09177958766124411
106,0.08560227663738702
107,0.08544119767803321
108,0.08590876501235443
109,0.09831248580823726
110,0.07293379788593503
111,0.08442980968264858
112,0.08628486992354091
113,0.08045857036131383
114,0.08096063605684956
115,0.06368413747870329
116,0.10470576042099838
117,0.08071243686772007
118,0.08245250308105252
119,0.08193482164039542
120,0.08227440458952458
121,0.10201187886262812
122,0.07872736592610911
123,0.07929911936072952
124,0.07677397794767078
125,0.08199567404546672
126,0.0869960065788339
127,0.09163968558222314
128,0.08387205836513027
129,0.09180382905632518
130,0.08469067668745035
131,0.09475919314392867
132,0.08345519431468595
133,0.0816583438709702
134,0.09381412111270164
135,0.09561291954220053
136,0.07620135787393047
137,0.1010965914337626
138,0.08037163844592261
139,0.0639898543598539
140,0.05183615993519739
141,0.04915765462212255
142,0.039488349127973776
143,0.04163889060732095
144,0.0790306972134629
145,0.06197568236052182
146,0.03143323885865445
147,0.004763385756622887
