"2,0,0","2,0,1","2,1,0","2,1,1","3,0,0","3,0,1","3,1,0","3,1,1"
1.5104533059695165e-07,1.5104114034817929e-07,2.103588785827904e-06,1.91090149482317e-06,1.5085774611714314e-07,1.5100927661420587e-07,1.8742036005936461e-06,1.8663268242975327e-06
1.3360454097848532e-07,1.3360413058438016e-07,4.657966523795918e-06,4.8354567868468765e-06,1.336867248055956e-07,1.3362402999998767e-07,4.862553625220933e-06,4.877816405080783e-06
1.7572472131569662e-06,1.7572498074958836e-06,6.936288814057642e-08,4.977458070384186e-08,1.7550654818205244e-06,1.7567140362585944e-06,4.80828274748943e-08,4.6601411130313475e-08
2.6735029241333525e-06,2.6735186296000157e-06,9.578309420736944e-08,4.337913049828776e-08,2.669312854784356e-06,2.672064285472344e-06,3.126759423049048e-08,2.729568324957018e-08
8.456391376608413e-09,8.457399355326446e-09,5.842270642496937e-06,5.205389710850613e-06,8.111850599800473e-09,8.326033670590568e-09,4.869846621420744e-06,4.778690711198904e-06
4.2948154976979277e-07,4.294821594163879e-07,5.164277513139842e-06,5.228182031252505e-06,4.295007016577538e-07,4.2948348275656055e-07,5.2245688124379345e-06,5.239271757455439e-06
3.079241166110763e-06,3.0792437543216605e-06,1.4533322043678445e-05,1.4923410223580786e-05,3.07922400255179e-06,3.0792388853507432e-06,1.4699370486345568e-05,1.499819116312093e-05
1.9843400616829357e-07,1.984339943690593e-07,2.669375565837602e-05,2.74459891844595e-05,1.98458231567934e-07,1.984367199963031e-07,2.7632552657655617e-05,2.792994282908474e-05
5.33938144079341e-07,5.339381477874626e-07,9.222871702624684e-09,4.436682181635612e-10,5.339197177511414e-07,5.339359802756546e-07,3.330945767593192e-09,6.631384278821692e-09
4.709366973880491e-06,4.711315843123684e-06,1.902031736252888e-07,3.301980118162488e-07,4.709456052871022e-06,4.709451988578311e-06,5.252729591657831e-07,4.4405324841324137e-07
1.9197789460190536e-07,1.919780204726167e-07,3.1024009618576714e-05,3.075843287167357e-05,1.9197845313254708e-07,1.9197522048713413e-07,3.075852422835157e-05,3.0692896350415546e-05
1.3533159557012354e-08,1.3533159809621666e-08,1.071546885442704e-05,5.61020785511027e-06,1.3533159838706763e-08,1.3533159760732137e-08,1.7924347082923115e-05,1.8865222618625238e-05
5.964116202422966e-07,5.964115860090278e-07,1.9096809683307334e-05,0.0002412547574706968,5.964116529174834e-07,5.964116568156137e-07,2.8183896226292237e-05,2.8822892286922663e-05
3.2392797595973255e-06,3.2392797864791917e-06,5.868106813371986e-05,0.004034364404982339,3.2392783430088358e-06,3.23927823198539e-06,7.861166652641635e-05,7.944131066770733e-05
2.6667593598813906e-08,2.6667604030168975e-08,1.2095798303820105e-05,8.861114662258838e-06,2.6667575997624484e-08,2.6667594966598037e-08,1.363797646922031e-05,1.3200371932690034e-05
2.841691599222233e-09,2.8416893582433608e-09,9.358862205851748e-06,7.497285426085976e-06,2.8416868349271684e-09,2.8416907951544465e-09,9.073517605791559e-06,8.769299644887953e-06
1.4417455135919329e-07,1.4417528573014304e-07,2.9892197587151427e-06,2.5672770899733473e-06,1.4417472509955373e-07,1.4417469141764963e-07,2.6354577345239765e-06,2.5759547800791034e-06
2.717767009079235e-09,2.717648213232709e-09,3.227142149491003e-06,5.374479479151855e-06,2.717984896129107e-09,2.7176421231618334e-09,1.0381696582206194e-06,9.869565508066178e-07
7.02907128856182e-07,7.029070661619134e-07,7.254508529714094e-05,7.052121061611077e-05,7.026064794214067e-07,7.02764792827926e-07,5.095562609941405e-05,4.9659048295036725e-05
1.4836837245179353e-07,1.4836833610853935e-07,7.680534580768959e-06,8.214408982322663e-06,1.4825460550496724e-07,1.4840003540513697e-07,1.237105755579947e-05,1.293636514846026e-05
4.083553729042787e-05,3.894040471639397e-05,0.00012055756846599462,0.00011694293034293909,4.0873118225650115e-05,4.084114150224361e-05,0.00011754376973811827,0.00011750425082676912
3.752125997695722e-05,3.850527189080614e-05,5.462192774051279e-08,3.515843525466448e-08,3.745895824223643e-05,3.751072780893224e-05,2.9759335424542405e-08,3.0009178978503205e-08
2.332178732030554e-07,2.3321654826879306e-07,8.567363871314375e-07,1.8503601092422768e-06,2.332146066704545e-07,2.3321698307209628e-07,7.681546721312221e-07,1.0122325619281606e-06
17.47127294793478,13.817162451331388,7.735384647513303,21.59608235035068,5.560509573028428,7.236056432414763,36.549625659250204,21.704319251825204
0.18554165880551227,1.1546325825259696,0.18590770639802043,1.2838900286772144,0.24124951720105267,0.6686179475482978,0.6803690603418986,2.371507447038794
4.8883180947720595,3.2251575302262383,0.9614610837838443,10.959008332006313,3.001390976159404,1.5426987563371342,1.9221444587832353,10.694609195571347
1.6772981259515616,1.5979651269887056,4.743772317401354,3.000782412239914,1.9472893886734977,0.08804883955413731,5.730287905231129,9.368445800336554
3.7318717867254785,1.1249008946231416,0.3695956728365403,3.9388203792477396,2.12238638551656,2.6073604884687374,0.46875833008563406,3.154954614947911
