time,cloud_cover,global_tilted_irradiance,proportion_daytime
1995-05-15 13:00:00,0.44,765.04346,1.0
1995-05-15 14:00:00,0.38,583.217,1.0
1995-05-15 15:00:00,0.63,367.92682,1.0
1995-05-15 16:00:00,0.5,173.30905,1.0
1995-05-15 17:00:00,0.41,63.836754,1.0
1995-05-15 18:00:00,0.11,24.066904,1.0
1995-05-15 19:00:00,0.02,0.0,0.1313888888888889
1995-05-15 20:00:00,0.07,0.0,0.0
1995-05-15 21:00:00,0.0,0.0,0.0
1995-05-15 22:00:00,0.0,0.0,0.0
1995-05-15 23:00:00,0.0,0.0,0.0
1995-05-16 00:00:00,0.29,0.0,0.0
1995-05-16 01:00:00,0.87,0.0,0.0
1995-05-16 02:00:00,0.98,0.0,0.0
1995-05-16 03:00:00,1.0,0.0,0.0
1995-05-16 04:00:00,1.0,0.0,0.24805555555555556
1995-05-16 05:00:00,1.0,40.93137,1.0
1995-05-16 06:00:00,1.0,160.86569,1.0
1995-05-16 07:00:00,1.0,376.58762,1.0
1995-05-16 08:00:00,1.0,548.0148,1.0
1995-05-16 09:00:00,0.96,762.20917,1.0
1995-05-16 10:00:00,0.61,897.3029,1.0
1995-05-16 11:00:00,0.28,865.9693,1.0
1995-05-16 12:00:00,0.38,727.8038,1.0
1995-05-16 13:00:00,0.49,557.74384,1.0
1995-05-16 14:00:00,0.62,451.411,1.0
1995-05-16 15:00:00,0.95,245.09328,1.0
1995-05-16 16:00:00,0.83,145.25125,1.0
1995-05-16 17:00:00,0.82,73.183914,1.0
1995-05-16 18:00:00,0.89,20.686144,1.0
1995-05-16 19:00:00,1.0,0.0,0.14694444444444443
1995-05-16 20:00:00,0.98,0.0,0.0
1995-05-16 21:00:00,0.98,0.0,0.0
1995-05-16 22:00:00,0.99,0.0,0.0
1995-05-16 23:00:00,0.99,0.0,0.0
1995-05-17 00:00:00,1.0,0.0,0.0
1995-05-17 01:00:00,1.0,0.0,0.0
1995-05-17 02:00:00,1.0,0.0,0.0
1995-05-17 03:00:00,1.0,0.0,0.0
1995-05-17 04:00:00,1.0,0.0,0.26305555555555554
1995-05-17 05:00:00,1.0,9.71127,1.0
1995-05-17 06:00:00,1.0,28.250967,1.0
1995-05-17 07:00:00,1.0,35.31371,1.0
1995-05-17 08:00:00,1.0,47.943195,1.0
1995-05-17 09:00:00,1.0,64.91384,1.0
1995-05-17 10:00:00,1.0,83.87006,1.0
1995-05-17 11:00:00,1.0,129.77788,1.0
1995-05-17 12:00:00,1.0,144.25986,1.0
1995-05-17 13:00:00,1.0,187.76749,1.0
1995-05-17 14:00:00,1.0,208.0893,1.0
1995-05-17 15:00:00,1.0,151.73389,1.0
1995-05-17 16:00:00,1.0,120.75597,1.0
1995-05-17 17:00:00,1.0,67.24249,1.0
1995-05-17 18:00:00,1.0,26.631727,1.0
1995-05-17 19:00:00,1.0,0.0,0.1625
1995-05-17 20:00:00,0.97,0.0,0.0
1995-05-17 21:00:00,0.94,0.0,0.0
1995-05-17 22:00:00,0.85,0.0,0.0
1995-05-17 23:00:00,0.69,0.0,0.0
1995-05-18 00:00:00,0.59,0.0,0.0
1995-05-18 01:00:00,0.47,0.0,0.0
1995-05-18 02:00:00,0.37,0.0,0.0
1995-05-18 03:00:00,0.24,0.0,0.0
1995-05-18 04:00:00,0.18,0.0,0.2772222222222222
1995-05-18 05:00:00,0.01,86.178024,1.0
1995-05-18 06:00:00,0.01,310.2916,1.0
1995-05-18 07:00:00,0.0,555.0692,1.0
1995-05-18 08:00:00,0.0,764.454,1.0
1995-05-18 09:00:00,0.01,917.3222,1.0
1995-05-18 10:00:00,0.18,992.7876,1.0
1995-05-18 11:00:00,0.36,984.1495,1.0
1995-05-18 12:00:00,0.43,904.96497,1.0
1995-05-18 13:00:00,0.47,778.2082,1.0
1995-05-18 14:00:00,0.37,593.8827,1.0
1995-05-18 15:00:00,0.18,381.7414,1.0
1995-05-18 16:00:00,0.35,165.14703,1.0
1995-05-18 17:00:00,0.55,88.17559,1.0
1995-05-18 18:00:00,0.72,35.338833,1.0
1995-05-18 19:00:00,0.73,0.0,0.17777777777777778
1995-05-18 20:00:00,0.76,0.0,0.0
1995-05-18 21:00:00,0.68,0.0,0.0
1995-05-18 22:00:00,0.38,0.0,0.0
1995-05-18 23:00:00,0.38,0.0,0.0
1995-05-19 00:00:00,0.23,0.0,0.0
1995-05-19 01:00:00,0.32,0.0,0.0
1995-05-19 02:00:00,0.31,0.0,0.0
1995-05-19 03:00:00,0.28,0.0,0.0
1995-05-19 04:00:00,0.07,1.7656854,0.2911111111111111
1995-05-19 05:00:00,0.11,77.74599,1.0
1995-05-19 06:00:00,0.09,291.97653,1.0
1995-05-19 07:00:00,0.11,530.8378,1.0
1995-05-19 08:00:00,0.09,708.5157,1.0
1995-05-19 09:00:00,0.03,915.23267,1.0
1995-05-19 10:00:00,0.05,921.28516,1.0
1995-05-19 11:00:00,0.4,949.64624,1.0
1995-05-19 12:00:00,0.47,916.181,1.0
1995-05-19 13:00:00,0.51,769.1388,1.0
1995-05-19 14:00:00,0.42,567.0633,1.0
1995-05-19 15:00:00,0.56,384.096,1.0
1995-05-19 16:00:00,0.29,186.39384,1.0
1995-05-19 17:00:00,0.43,90.17975,1.0
1995-05-19 18:00:00,0.22,32.95391,1.0
1995-05-19 19:00:00,0.23,0.0,0.19305555555555556
1995-05-19 20:00:00,1.0,0.0,0.0
1995-05-19 21:00:00,1.0,0.0,0.0
1995-05-19 22:00:00,1.0,0.0,0.0
1995-05-19 23:00:00,0.99,0.0,0.0
1995-05-20 00:00:00,1.0,0.0,0.0
1995-05-20 01:00:00,0.98,0.0,0.0
1995-05-20 02:00:00,0.51,0.0,0.0
1995-05-20 03:00:00,0.68,0.0,0.0
1995-05-20 04:00:00,0.62,0.8828427,0.30444444444444446
1995-05-20 05:00:00,0.62,76.16397,1.0
1995-05-20 06:00:00,0.65,266.97388,1.0
1995-05-20 07:00:00,0.63,408.63147,1.0
1995-05-20 08:00:00,0.7,537.44415,1.0
1995-05-20 09:00:00,0.86,547.90234,1.0
1995-05-20 10:00:00,0.81,698.63293,1.0
1995-05-20 11:00:00,0.7,787.99396,1.0
1995-05-20 12:00:00,0.65,767.2894,1.0
1995-05-20 13:00:00,0.61,561.18854,1.0
1995-05-20 14:00:00,0.74,379.99173,1.0
1995-05-20 15:00:00,0.42,334.89822,1.0
1995-05-20 16:00:00,0.96,179.77719,1.0
1995-05-20 17:00:00,0.9,95.37214,1.0
1995-05-20 18:00:00,0.81,35.72376,1.0
1995-05-20 19:00:00,0.77,0.0,0.20805555555555555
1995-05-20 20:00:00,0.57,0.0,0.0
1995-05-20 21:00:00,0.57,0.0,0.0
1995-05-20 22:00:00,0.25,0.0,0.0
1995-05-20 23:00:00,0.08,0.0,0.0
1995-05-21 00:00:00,0.02,0.0,0.0
1995-05-21 01:00:00,0.0,0.0,0.0
1995-05-21 02:00:00,0.0,0.0,0.0
1995-05-21 03:00:00,0.01,0.0,0.0
1995-05-21 04:00:00,0.11,1.7656854,0.31722222222222224
1995-05-21 05:00:00,0.23,79.11015,1.0
1995-05-21 06:00:00,0.26,289.1677,1.0
1995-05-21 07:00:00,0.29,529.7601,1.0
1995-05-21 08:00:00,0.17,742.81586,1.0
1995-05-21 09:00:00,0.27,875.4217,1.0
1995-05-21 10:00:00,0.16,907.9793,1.0
1995-05-21 11:00:00,0.4,923.37866,1.0
1995-05-21 12:00:00,0.31,842.9665,1.0
1995-05-21 13:00:00,0.43,663.1438,1.0
1995-05-21 14:00:00,0.64,518.0916,1.0
1995-05-21 15:00:00,0.9,360.11627,1.0
1995-05-21 16:00:00,0.99,195.99258,1.0
1995-05-21 17:00:00,0.98,107.96209,1.0
1995-05-21 18:00:00,0.94,36.69447,1.0
1995-05-21 19:00:00,0.97,0.0,0.2225
1995-05-21 20:00:00,0.92,0.0,0.0
1995-05-21 21:00:00,0.82,0.0,0.0
1995-05-21 22:00:00,0.63,0.0,0.0
1995-05-21 23:00:00,0.87,0.0,0.0
1995-05-22 00:00:00,0.89,0.0,0.0
1995-05-22 01:00:00,0.87,0.0,0.0
1995-05-22 02:00:00,0.99,0.0,0.0
1995-05-22 03:00:00,0.95,0.0,0.0
1995-05-22 04:00:00,0.98,1.7656854,0.32972222222222225
1995-05-22 05:00:00,0.99,65.03577,1.0
1995-05-22 06:00:00,1.0,211.96951,1.0
1995-05-22 07:00:00,1.0,318.67465,1.0
1995-05-22 08:00:00,1.0,298.14618,1.0
1995-05-22 09:00:00,0.98,360.3439,1.0
1995-05-22 10:00:00,0.96,437.72733,1.0
1995-05-22 11:00:00,0.89,430.49792,1.0
1995-05-22 12:00:00,0.97,301.66306,1.0
1995-05-22 13:00:00,0.97,317.53778,1.0
1995-05-22 14:00:00,1.0,190.53775,1.0
1995-05-22 15:00:00,1.0,176.16072,1.0
1995-05-22 16:00:00,1.0,120.335236,1.0
1995-05-22 17:00:00,1.0,50.17143,1.0
1995-05-22 18:00:00,1.0,20.48112,1.0
1995-05-22 19:00:00,1.0,0.0,0.23694444444444446
1995-05-22 20:00:00,1.0,0.0,0.0
1995-05-22 21:00:00,1.0,0.0,0.0
1995-05-22 22:00:00,1.0,0.0,0.0
1995-05-22 23:00:00,1.0,0.0,0.0
1995-05-23 00:00:00,1.0,0.0,0.0
1995-05-23 01:00:00,1.0,0.0,0.0
1995-05-23 02:00:00,1.0,0.0,0.0
1995-05-23 03:00:00,1.0,0.0,0.0
1995-05-23 04:00:00,1.0,0.8828427,0.3413888888888889
1995-05-23 05:00:00,1.0,26.587889,1.0
1995-05-23 06:00:00,1.0,99.39693,1.0
1995-05-23 07:00:00,0.99,169.6394,1.0
1995-05-23 08:00:00,1.0,260.15085,1.0
1995-05-23 09:00:00,1.0,299.9152,1.0
1995-05-23 10:00:00,1.0,338.57608,1.0
1995-05-23 11:00:00,0.99,323.90225,1.0
1995-05-23 12:00:00,1.0,315.32312,1.0
1995-05-23 13:00:00,0.99,135.7113,1.0
1995-05-23 14:00:00,1.0,137.57663,1.0
1995-05-23 15:00:00,0.98,189.50346,1.0
1995-05-23 16:00:00,0.96,88.68082,1.0
1995-05-23 17:00:00,1.0,58.5898,1.0
1995-05-23 18:00:00,1.0,19.45183,1.0
1995-05-23 19:00:00,1.0,0.0,0.2511111111111111
1995-05-23 20:00:00,0.99,0.0,0.0
1995-05-23 21:00:00,0.98,0.0,0.0
1995-05-23 22:00:00,0.98,0.0,0.0
1995-05-23 23:00:00,0.98,0.0,0.0
1995-05-24 00:00:00,0.96,0.0,0.0
1995-05-24 01:00:00,0.97,0.0,0.0
1995-05-24 02:00:00,0.98,0.0,0.0
1995-05-24 03:00:00,0.98,0.0,0.0
1995-05-24 04:00:00,0.99,0.8828427,0.3525
1995-05-24 05:00:00,1.0,33.528294,1.0
1995-05-24 06:00:00,0.98,102.322205,1.0
1995-05-24 07:00:00,0.95,225.9168,1.0
1995-05-24 08:00:00,1.0,328.2873,1.0
1995-05-24 09:00:00,0.92,418.39496,1.0
1995-05-24 10:00:00,0.94,474.0572,1.0
1995-05-24 11:00:00,0.92,539.8322,1.0
1995-05-24 12:00:00,0.94,572.5559,1.0
1995-05-24 13:00:00,0.83,520.1678,1.0
1995-05-24 14:00:00,0.96,337.3296,1.0
1995-05-24 15:00:00,1.0,202.45285,1.0
1995-05-24 16:00:00,1.0,123.56407,1.0
1995-05-24 17:00:00,0.99,68.47681,1.0
1995-05-24 18:00:00,0.98,19.45183,1.0
1995-05-24 19:00:00,0.99,0.0,0.26472222222222225
1995-05-24 20:00:00,0.99,0.0,0.0
1995-05-24 21:00:00,0.97,0.0,0.0
1995-05-24 22:00:00,0.95,0.0,0.0
1995-05-24 23:00:00,0.9,0.0,0.0
1995-05-25 00:00:00,0.96,0.0,0.0
1995-05-25 01:00:00,0.97,0.0,0.0
1995-05-25 02:00:00,0.92,0.0,0.0
1995-05-25 03:00:00,0.8,0.0,0.0
1995-05-25 04:00:00,0.69,1.7656854,0.36333333333333334
1995-05-25 05:00:00,0.55,50.940685,1.0
1995-05-25 06:00:00,0.85,229.29753,1.0
1995-05-25 07:00:00,0.92,481.30212,1.0
1995-05-25 08:00:00,0.96,479.81372,1.0
1995-05-25 09:00:00,0.98,689.05536,1.0
1995-05-25 10:00:00,0.83,793.3259,1.0
1995-05-25 11:00:00,0.85,666.49615,1.0
1995-05-25 12:00:00,0.86,685.0322,1.0
1995-05-25 13:00:00,0.65,621.1383,1.0
1995-05-25 14:00:00,0.62,480.28802,1.0
1995-05-25 15:00:00,0.81,294.632,1.0
1995-05-25 16:00:00,0.85,115.10446,1.0
1995-05-25 17:00:00,0.76,85.45585,1.0
1995-05-25 18:00:00,0.86,22.158936,1.0
1995-05-25 19:00:00,0.65,0.8828427,0.2783333333333333
1995-05-25 20:00:00,0.6,0.0,0.0
1995-05-25 21:00:00,0.5,0.0,0.0
1995-05-25 22:00:00,0.32,0.0,0.0
1995-05-25 23:00:00,0.09,0.0,0.0
1995-05-26 00:00:00,0.01,0.0,0.0
1995-05-26 01:00:00,0.0,0.0,0.0
1995-05-26 02:00:00,0.0,0.0,0.0
1995-05-26 03:00:00,0.01,0.0,0.0
1995-05-26 04:00:00,0.02,1.7949748,0.37333333333333335
1995-05-26 05:00:00,0.03,83.068756,1.0
1995-05-26 06:00:00,0.02,284.56937,1.0
1995-05-26 07:00:00,0.01,498.48755,1.0
1995-05-26 08:00:00,0.1,716.9596,1.0
1995-05-26 09:00:00,0.23,773.13074,1.0
1995-05-26 10:00:00,0.45,910.4429,1.0
1995-05-26 11:00:00,0.45,836.5245,1.0
1995-05-26 12:00:00,0.49,752.90485,1.0
1995-05-26 13:00:00,0.68,495.04477,1.0
1995-05-26 14:00:00,0.89,348.1744,1.0
1995-05-26 15:00:00,0.6,169.3414,1.0
1995-05-26 16:00:00,0.93,125.12278,1.0
1995-05-26 17:00:00,0.93,86.48513,1.0
1995-05-26 18:00:00,1.0,25.100357,1.0
1995-05-26 19:00:00,1.0,0.8828427,0.2916666666666667
1995-05-26 20:00:00,1.0,0.0,0.0
1995-05-26 21:00:00,0.99,0.0,0.0
1995-05-26 22:00:00,1.0,0.0,0.0
1995-05-26 23:00:00,1.0,0.0,0.0
1995-05-27 00:00:00,1.0,0.0,0.0
1995-05-27 01:00:00,0.99,0.0,0.0
1995-05-27 02:00:00,1.0,0.0,0.0
1995-05-27 03:00:00,1.0,0.0,0.0
1995-05-27 04:00:00,1.0,0.8828427,0.38305555555555554
1995-05-27 05:00:00,1.0,27.368124,1.0
1995-05-27 06:00:00,0.97,80.11955,1.0
1995-05-27 07:00:00,0.95,173.15817,1.0
1995-05-27 08:00:00,0.96,253.0506,1.0
1995-05-27 09:00:00,0.98,233.50427,1.0
1995-05-27 10:00:00,0.99,316.6719,1.0
1995-05-27 11:00:00,1.0,591.6215,1.0
1995-05-27 12:00:00,0.99,644.5485,1.0
1995-05-27 13:00:00,0.95,598.6645,1.0
1995-05-27 14:00:00,0.92,490.48364,1.0
1995-05-27 15:00:00,0.97,352.57104,1.0
1995-05-27 16:00:00,0.86,183.53546,1.0
1995-05-27 17:00:00,0.77,95.89519,1.0
1995-05-27 18:00:00,0.77,35.04594,1.0
1995-05-27 19:00:00,0.67,0.8828427,0.305
1995-05-27 20:00:00,0.77,0.0,0.0
1995-05-27 21:00:00,0.72,0.0,0.0
1995-05-27 22:00:00,0.7,0.0,0.0
1995-05-27 23:00:00,0.66,0.0,0.0
1995-05-28 00:00:00,0.57,0.0,0.0
1995-05-28 01:00:00,0.55,0.0,0.0
1995-05-28 02:00:00,0.52,0.0,0.0
1995-05-28 03:00:00,0.67,0.0,0.0
1995-05-28 04:00:00,0.63,1.7656854,0.39222222222222225
1995-05-28 05:00:00,0.38,59.988503,1.0
1995-05-28 06:00:00,0.67,211.31909,1.0
1995-05-28 07:00:00,0.41,366.6534,1.0
1995-05-28 08:00:00,0.49,477.3313,1.0
1995-05-28 09:00:00,0.56,670.53265,1.0
1995-05-28 10:00:00,0.85,877.9313,1.0
1995-05-28 11:00:00,0.98,724.08014,1.0
1995-05-28 12:00:00,0.92,698.98914,1.0
1995-05-28 13:00:00,0.85,561.13165,1.0
1995-05-28 14:00:00,0.92,419.56918,1.0
1995-05-28 15:00:00,0.93,260.76926,1.0
1995-05-28 16:00:00,0.94,144.29915,1.0
1995-05-28 17:00:00,0.91,88.54371,1.0
1995-05-28 18:00:00,0.95,33.782337,1.0
1995-05-28 19:00:00,1.0,0.8828427,0.31833333333333336
1995-05-28 20:00:00,0.99,0.0,0.0
1995-05-28 21:00:00,1.0,0.0,0.0
1995-05-28 22:00:00,0.99,0.0,0.0
1995-05-28 23:00:00,0.98,0.0,0.0
1995-05-29 00:00:00,1.0,0.0,0.0
1995-05-29 01:00:00,1.0,0.0,0.0
1995-05-29 02:00:00,0.99,0.0,0.0
1995-05-29 03:00:00,1.0,0.0,0.0
1995-05-29 04:00:00,1.0,0.8828427,0.4008333333333333
1995-05-29 05:00:00,1.0,22.882992,1.0
1995-05-29 06:00:00,1.0,75.79781,1.0
1995-05-29 07:00:00,1.0,163.49823,1.0
1995-05-29 08:00:00,1.0,466.86145,1.0
1995-05-29 09:00:00,0.98,413.4417,1.0
1995-05-29 10:00:00,1.0,346.98264,1.0
1995-05-29 11:00:00,1.0,612.68195,1.0
1995-05-29 12:00:00,0.97,621.5108,1.0
1995-05-29 13:00:00,0.99,558.728,1.0
1995-05-29 14:00:00,0.97,428.09366,1.0
1995-05-29 15:00:00,0.97,294.1024,1.0
1995-05-29 16:00:00,0.97,194.09805,1.0
1995-05-29 17:00:00,0.98,97.25915,1.0
1995-05-29 18:00:00,1.0,38.167263,1.0
1995-05-29 19:00:00,1.0,1.7656854,0.33111111111111113
1995-05-29 20:00:00,1.0,0.0,0.0
1995-05-29 21:00:00,0.99,0.0,0.0
1995-05-29 22:00:00,1.0,0.0,0.0
1995-05-29 23:00:00,1.0,0.0,0.0
1995-05-30 00:00:00,1.0,0.0,0.0
1995-05-30 01:00:00,1.0,0.0,0.0
1995-05-30 02:00:00,1.0,0.0,0.0
1995-05-30 03:00:00,1.0,0.0,0.0
1995-05-30 04:00:00,1.0,1.7656854,0.4088888888888889
1995-05-30 05:00:00,1.0,31.035973,1.0
1995-05-30 06:00:00,1.0,145.18657,1.0
1995-05-30 07:00:00,1.0,340.24963,1.0
1995-05-30 08:00:00,0.97,487.68317,1.0
1995-05-30 09:00:00,0.99,670.1039,1.0
1995-05-30 10:00:00,0.98,770.396,1.0
1995-05-30 11:00:00,0.96,619.37286,1.0
1995-05-30 12:00:00,0.93,466.80862,1.0
1995-05-30 13:00:00,0.98,464.7184,1.0
1995-05-30 14:00:00,0.99,271.76144,1.0
1995-05-30 15:00:00,0.99,203.57863,1.0
1995-05-30 16:00:00,1.0,127.87357,1.0
1995-05-30 17:00:00,0.98,88.42655,1.0
1995-05-30 18:00:00,0.93,43.874367,1.0
1995-05-30 19:00:00,0.97,2.6485283,0.3438888888888889
1995-05-30 20:00:00,1.0,0.0,0.0
1995-05-30 21:00:00,1.0,0.0,0.0
1995-05-30 22:00:00,1.0,0.0,0.0
1995-05-30 23:00:00,0.99,0.0,0.0
1995-05-31 00:00:00,0.98,0.0,0.0
1995-05-31 01:00:00,0.75,0.0,0.0
1995-05-31 02:00:00,0.7,0.0,0.0
1995-05-31 03:00:00,0.36,0.0,0.0
1995-05-31 04:00:00,0.44,2.6485283,0.41638888888888886
1995-05-31 05:00:00,0.41,69.30905,1.0
1995-05-31 06:00:00,0.39,215.95572,1.0
1995-05-31 07:00:00,0.25,435.60736,1.0
1995-05-31 08:00:00,0.2,599.9828,1.0
1995-05-31 09:00:00,0.01,828.77686,1.0
1995-05-31 10:00:00,0.05,902.7166,1.0
1995-05-31 11:00:00,0.17,979.1433,1.0
1995-05-31 12:00:00,0.23,888.45447,1.0
1995-05-31 13:00:00,0.25,751.6405,1.0
1995-05-31 14:00:00,0.44,566.47906,1.0
1995-05-31 15:00:00,0.62,322.65875,1.0
1995-05-31 16:00:00,0.9,175.73328,1.0
1995-05-31 17:00:00,0.72,96.45585,1.0
1995-05-31 18:00:00,0.78,32.192387,1.0
1995-05-31 19:00:00,0.48,2.6485283,0.3566666666666667
1995-05-31 20:00:00,0.79,0.0,0.0
1995-05-31 21:00:00,0.58,0.0,0.0
1995-05-31 22:00:00,0.12,0.0,0.0
1995-05-31 23:00:00,0.02,0.0,0.0
1995-06-01 00:00:00,0.04,0.0,0.0
1995-06-01 01:00:00,0.02,0.0,0.0
1995-06-01 02:00:00,0.03,0.0,0.0
1995-06-01 03:00:00,0.03,0.0,0.0
1995-06-01 04:00:00,0.03,2.6778176,0.42333333333333334
1995-06-01 05:00:00,0.02,84.181076,1.0
1995-06-01 06:00:00,0.01,276.78195,1.0
1995-06-01 07:00:00,0.01,521.9747,1.0
1995-06-01 08:00:00,0.04,732.2323,1.0
1995-06-01 09:00:00,0.19,842.9365,1.0
1995-06-01 10:00:00,0.26,963.11896,1.0
1995-06-01 11:00:00,0.25,993.3012,1.0
1995-06-01 12:00:00,0.34,929.5839,1.0
1995-06-01 13:00:00,0.21,793.65234,1.0
1995-06-01 14:00:00,0.26,600.7107,1.0
1995-06-01 15:00:00,0.55,385.5615,1.0
1995-06-01 16:00:00,0.78,186.01266,1.0
1995-06-01 17:00:00,0.84,94.12117,1.0
1995-06-01 18:00:00,0.82,43.313713,1.0
1995-06-01 19:00:00,0.79,2.6485283,0.3688888888888889
1995-06-01 20:00:00,0.68,0.0,0.0
1995-06-01 21:00:00,0.8,0.0,0.0
1995-06-01 22:00:00,0.91,0.0,0.0
1995-06-01 23:00:00,0.85,0.0,0.0
1995-06-02 00:00:00,0.9,0.0,0.0
1995-06-02 01:00:00,0.89,0.0,0.0
1995-06-02 02:00:00,0.88,0.0,0.0
1995-06-02 03:00:00,0.75,0.0,0.0
1995-06-02 04:00:00,0.52,2.6778176,0.4297222222222222
1995-06-02 05:00:00,0.46,79.29717,1.0
1995-06-02 06:00:00,0.5,274.85,1.0
1995-06-02 07:00:00,0.32,429.9628,1.0
1995-06-02 08:00:00,0.36,573.28625,1.0
1995-06-02 09:00:00,0.41,784.3489,1.0
1995-06-02 10:00:00,0.25,863.9237,1.0
1995-06-02 11:00:00,0.43,904.58997,1.0
1995-06-02 12:00:00,0.7,751.37164,1.0
1995-06-02 13:00:00,0.64,593.0977,1.0
1995-06-02 14:00:00,0.94,362.1364,1.0
1995-06-02 15:00:00,0.97,155.1007,1.0
1995-06-02 16:00:00,0.99,180.95581,1.0
1995-06-02 17:00:00,0.86,85.55635,1.0
1995-06-02 18:00:00,0.81,36.577312,1.0
1995-06-02 19:00:00,0.99,0.8828427,0.38083333333333336
1995-06-02 20:00:00,0.98,0.0,0.0
1995-06-02 21:00:00,0.89,0.0,0.0
1995-06-02 22:00:00,0.82,0.0,0.0
1995-06-02 23:00:00,0.97,0.0,0.0
1995-06-03 00:00:00,0.99,0.0,0.0
1995-06-03 01:00:00,0.95,0.0,0.0
1995-06-03 02:00:00,0.95,0.0,0.0
1995-06-03 03:00:00,1.0,0.0,0.0
1995-06-03 04:00:00,0.96,3.5313709,0.43583333333333335
1995-06-03 05:00:00,0.64,73.39776,1.0
1995-06-03 06:00:00,0.49,238.35953,1.0
1995-06-03 07:00:00,0.24,474.7167,1.0
1995-06-03 08:00:00,0.14,591.08875,1.0
1995-06-03 09:00:00,0.44,680.7489,1.0
1995-06-03 10:00:00,0.61,643.4467,1.0
1995-06-03 11:00:00,0.6,772.1403,1.0
1995-06-03 12:00:00,0.72,769.65,1.0
1995-06-03 13:00:00,0.7,629.4415,1.0
1995-06-03 14:00:00,0.71,464.29544,1.0
1995-06-03 15:00:00,0.88,359.01624,1.0
1995-06-03 16:00:00,0.82,164.1488,1.0
1995-06-03 17:00:00,0.68,70.61909,1.0
1995-06-03 18:00:00,0.8,32.987362,1.0
1995-06-03 19:00:00,0.95,1.7656854,0.3925
1995-06-03 20:00:00,0.99,0.0,0.0
1995-06-03 21:00:00,0.91,0.0,0.0
1995-06-03 22:00:00,0.85,0.0,0.0
1995-06-03 23:00:00,0.85,0.0,0.0
1995-06-04 00:00:00,0.9,0.0,0.0
1995-06-04 01:00:00,0.85,0.0,0.0
1995-06-04 02:00:00,0.89,0.0,0.0
1995-06-04 03:00:00,0.95,0.0,0.0
1995-06-04 04:00:00,0.96,2.6485283,0.4413888888888889
1995-06-04 05:00:00,0.98,34.15908,1.0
1995-06-04 06:00:00,1.0,106.903496,1.0
1995-06-04 07:00:00,1.0,192.77142,1.0
1995-06-04 08:00:00,0.99,356.39783,1.0
1995-06-04 09:00:00,0.96,619.4876,1.0
1995-06-04 10:00:00,0.97,715.0486,1.0
1995-06-04 11:00:00,0.98,598.4825,1.0
1995-06-04 12:00:00,0.99,520.4445,1.0
1995-06-04 13:00:00,1.0,273.12802,1.0
1995-06-04 14:00:00,1.0,304.51474,1.0
1995-06-04 15:00:00,0.99,206.42056,1.0
1995-06-04 16:00:00,1.0,173.87025,1.0
1995-06-04 17:00:00,1.0,114.02483,1.0
1995-06-04 18:00:00,0.99,48.93711,1.0
1995-06-04 19:00:00,0.98,2.6485283,0.4038888888888889
1995-06-04 20:00:00,0.93,0.0,0.0
1995-06-04 21:00:00,0.84,0.0,0.0
1995-06-04 22:00:00,0.76,0.0,0.0
1995-06-04 23:00:00,0.6,0.0,0.0
