time,sunshine_duration
2017-06-24,50400.0
2017-06-25,51425.74
2017-06-26,51422.82
2017-06-27,51420.613
2017-06-28,51419.14
2017-06-29,51418.46
2017-06-30,51418.555
2017-07-01,51083.746
2017-07-02,51085.832
2017-07-03,51423.94
2017-07-04,51427.47
2017-07-05,51431.93
2017-07-06,51103.42
2017-07-07,51443.727
2017-07-08,51117.88
2017-07-09,51126.434
2017-07-10,51135.82
2017-07-11,51146.027
2017-07-12,50825.938
2017-07-13,51168.95
2017-07-14,50851.605
2017-07-15,50364.4
2017-07-16,50799.94
2017-07-17,50769.812
2017-07-18,50739.656
2017-07-19,50382.55
2017-07-20,50353.324
2017-07-21,50324.387
2017-07-22,50295.75
2017-07-23,50267.59
2017-07-24,49935.688
2017-07-25,49889.5
2017-07-26,49863.684
2017-07-27,49838.598
2017-07-28,49736.492
2017-07-29,49686.02
2017-07-30,49634.96
2017-07-31,49583.36
2017-08-01,49531.28
2017-08-02,49478.766
2017-08-03,41948.91
2017-08-04,35179.547
2017-08-05,45719.168
2017-08-06,47758.582
2017-08-07,49211.523
2017-08-08,49050.54
2017-08-09,49070.61
2017-08-10,49049.117
2017-08-11,48801.117
2017-08-12,48822.055
2017-08-13,48534.367
2017-08-14,43974.652
2017-08-15,48180.06
2017-08-16,47817.918
2017-08-17,47762.01
2017-08-18,47398.953
2017-08-19,47340.77
2017-08-20,46976.72
2017-08-21,46612.56
2017-08-22,46139.273
2017-08-23,46187.305
2017-08-24,46427.88
2017-08-25,46062.547
2017-08-26,45999.008
2017-08-27,45698.668
2017-08-28,45608.47
2017-08-29,45517.793
2017-08-30,45439.785
2017-08-31,45374.445
2017-09-01,45161.965
2017-09-02,44608.4
2017-09-03,44354.008
2017-09-04,37658.348
2017-09-05,43252.85
2017-09-06,43595.02
2017-09-07,41165.04
2017-09-08,43390.258
2017-09-09,43200.0
2017-09-10,43200.0
2017-09-11,36851.51
2017-09-12,43200.0
2017-09-13,43200.0
2017-09-14,35705.06
2017-09-15,43200.0
2017-09-16,43200.0
2017-09-17,43200.0
2017-09-18,42479.625
2017-09-19,43200.0
2017-09-20,28800.0
2017-09-21,43191.85
2017-09-22,43137.402
2017-09-23,43032.723
2017-09-24,42883.055
2017-09-25,42734.004
2017-09-26,42584.8
2017-09-27,42434.902
2017-09-28,42284.42
2017-09-29,41526.156
2017-09-30,41982.07
2017-10-01,41830.406
2017-10-02,41678.54
2017-10-03,41526.58
2017-10-04,41374.617
2017-10-05,41222.766
2017-10-06,41071.098
2017-10-07,40919.75
2017-10-08,40768.8
2017-10-09,40560.016
2017-10-10,38747.406
2017-10-11,39938.406
2017-10-12,39625.33
2017-10-13,39310.65
2017-10-14,38994.152
2017-10-15,36557.285
2017-10-16,35319.832
2017-10-17,37319.44
2017-10-18,38029.85
2017-10-19,36559.918
2017-10-20,34584.383
2017-10-21,36607.92
2017-10-22,36949.848
2017-10-23,36677.637
2017-10-24,36712.848
2017-10-25,36748.316
2017-10-26,36474.25
2017-10-27,36509.43
2017-10-28,36233.715
2017-10-29,36268.473
2017-10-30,36000.0
2017-10-31,36025.203
2017-11-01,36000.0
2017-11-02,33920.918
2017-11-03,1747.6871
2017-11-04,30721.99
2017-11-05,35926.273
2017-11-06,35866.195
2017-11-07,35807.344
2017-11-08,8104.666
2017-11-09,31970.43
2017-11-10,32368.861
2017-11-11,35585.363
2017-11-12,24285.959
2017-11-13,17356.123
2017-11-14,32537.879
2017-11-15,3196.5654
2017-11-16,15759.715
2017-11-17,35299.375
2017-11-18,34973.81
2017-11-19,30227.34
2017-11-20,0.0
2017-11-21,31132.824
2017-11-22,32797.414
2017-11-23,14315.128
2017-11-24,34656.406
2017-11-25,22899.768
2017-11-26,0.0
2017-11-27,34400.703
2017-11-28,32870.586
2017-11-29,34241.918
2017-11-30,33806.473
2017-12-01,32726.926
2017-12-02,24.71798
2017-12-03,33956.29
2017-12-04,33892.195
2017-12-05,33831.25
2017-12-06,33773.58
2017-12-07,33719.29
2017-12-08,33668.5
2017-12-09,33621.32
2017-12-10,33577.86
2017-12-11,32627.27
2017-12-12,33502.547
2017-12-13,32492.908
2017-12-14,33443.457
2017-12-15,21899.385
2017-12-16,33401.164
2017-12-17,33193.89
2017-12-18,32535.74
2017-12-19,18147.213
2017-12-20,32972.176
2017-12-21,33017.363
2017-12-22,24227.13
2017-12-23,30381.99
2017-12-24,7668.241
2017-12-25,28800.0
2017-12-26,31054.63
2017-12-27,31912.63
2017-12-28,29345.346
2017-12-29,31525.998
2017-12-30,28800.0
2017-12-31,25355.152
2018-01-01,30350.643
2018-01-02,23672.555
2018-01-03,11206.825
2018-01-04,18519.832
2018-01-05,1533.1302
2018-01-06,28818.258
2018-01-07,22952.252
2018-01-08,0.0
2018-01-09,6588.6963
2018-01-10,23608.217
2018-01-11,18000.494
2018-01-12,28800.0
2018-01-13,33235.125
2018-01-14,29376.457
2018-01-15,10636.699
2018-01-16,772.5421
2018-01-17,29314.104
2018-01-18,642.122
2018-01-19,31627.275
2018-01-20,33786.25
2018-01-21,5916.4395
2018-01-22,6243.1094
2018-01-23,32400.0
2018-01-24,0.0
2018-01-25,33335.734
2018-01-26,22539.693
2018-01-27,29483.422
2018-01-28,34561.027
2018-01-29,16827.627
2018-01-30,34168.242
2018-01-31,33991.44
2018-02-01,34295.004
2018-02-02,35689.168
2018-02-03,35707.996
2018-02-04,33429.41
2018-02-05,32366.67
2018-02-06,36725.36
2018-02-07,36747.727
2018-02-08,37087.336
2018-02-09,37111.66
2018-02-10,37554.82
2018-02-11,27130.98
2018-02-12,37828.113
2018-02-13,37965.652
2018-02-14,32526.799
2018-02-15,38245.99
2018-02-16,38388.555
2018-02-17,38532.53
2018-02-18,38677.797
2018-02-19,38775.695
2018-02-20,33317.05
2018-02-21,38909.285
2018-02-22,38975.688
2018-02-23,39041.797
2018-02-24,36958.34
2018-02-25,37463.16
2018-02-26,29952.213
2018-02-27,39303.0
2018-02-28,28869.203
2018-03-01,32231.44
2018-03-02,31441.072
2018-03-03,34788.234
2018-03-04,37249.598
2018-03-05,39600.0
2018-03-06,39600.0
2018-03-07,28179.36
2018-03-08,38116.984
2018-03-09,33060.703
2018-03-10,32400.0
2018-03-11,40194.383
2018-03-12,33104.32
2018-03-13,21354.615
2018-03-14,35792.46
2018-03-15,30143.705
2018-03-16,40842.273
2018-03-17,41681.68
2018-03-18,35644.65
2018-03-19,36712.074
2018-03-20,275.32812
2018-03-21,0.0
2018-03-22,28833.92
2018-03-23,39922.656
2018-03-24,42606.26
2018-03-25,42698.406
2018-03-26,43003.883
2018-03-27,43068.348
2018-03-28,43133.324
2018-03-29,43494.316
2018-03-30,40781.496
2018-03-31,43861.953
2018-04-01,43537.98
2018-04-02,42873.17
2018-04-03,43200.0
2018-04-04,29425.785
2018-04-05,4367.02
2018-04-06,0.0
2018-04-07,40783.066
2018-04-08,44834.445
2018-04-09,40936.4
2018-04-10,20482.56
2018-04-11,14400.0
2018-04-12,44732.71
2018-04-13,44407.688
2018-04-14,45283.215
2018-04-15,28607.523
2018-04-16,35370.19
2018-04-17,42603.246
2018-04-18,26669.441
2018-04-19,46566.324
2018-04-20,46888.516
2018-04-21,46604.293
2018-04-22,47232.75
2018-04-23,46161.465
2018-04-24,45492.574
2018-04-25,48215.5
2018-04-26,47626.406
2018-04-27,48793.33
2018-04-28,30713.568
2018-04-29,30593.068
2018-04-30,47105.793
2018-05-01,49318.125
2018-05-02,49444.94
2018-05-03,49569.758
2018-05-04,49692.906
2018-05-05,36069.637
2018-05-06,42776.844
2018-05-07,49897.105
2018-05-08,49959.746
2018-05-09,50021.223
2018-05-10,47995.375
2018-05-11,50140.477
2018-05-12,50198.164
2018-05-13,50254.484
2018-05-14,50309.39
2018-05-15,50362.83
2018-05-16,38112.875
2018-05-17,39520.85
2018-05-18,50161.28
2018-05-19,50400.0
2018-05-20,50400.0
2018-05-21,50400.0
2018-05-22,50400.0
2018-05-23,50400.0
2018-05-24,46749.176
2018-05-25,4468.208
2018-05-26,40219.36
2018-05-27,50400.0
2018-05-28,50440.195
2018-05-29,50418.93
2018-05-30,50400.0
2018-05-31,43475.383
2018-06-01,50400.0
2018-06-02,50400.0
2018-06-03,50653.176
2018-06-04,50635.06
2018-06-05,50617.57
2018-06-06,50600.7
2018-06-07,50584.51
2018-06-08,50569.06
2018-06-09,49725.61
2018-06-10,50877.082
2018-06-11,50864.25
2018-06-12,50852.285
2018-06-13,51178.13
2018-06-14,50829.973
2018-06-15,51157.06
2018-06-16,51147.25
2018-06-17,50800.35
2018-06-18,51129.33
2018-06-19,51121.242
2018-06-20,51451.47
2018-06-21,51444.65
2018-06-22,51438.5
2018-06-23,51433.06
2018-06-24,51428.324
2018-06-25,51424.39
2018-06-26,51421.24
2018-06-27,51418.867
2018-06-28,51417.438
2018-06-29,51416.83
2018-06-30,51417.137
2018-07-01,51418.418
2018-07-02,51420.66
2018-07-03,51423.75
2018-07-04,51427.598
2018-07-05,51432.195
2018-07-06,21621.299
2018-07-07,51110.07
2018-07-08,51450.637
2018-07-09,51125.566
2018-07-10,51134.508
2018-07-11,51144.27
2018-07-12,50400.0
2018-07-13,33527.84
2018-07-14,50848.215
2018-07-15,50832.14
2018-07-16,50801.695
2018-07-17,50771.49
2018-07-18,50234.18
2018-07-19,50384.797
2018-07-20,50141.086
2018-07-21,50094.117
2018-07-22,50046.98
2018-07-23,49999.62
2018-07-24,49951.47
2018-07-25,49902.508
2018-07-26,49873.664
2018-07-27,49848.504
2018-07-28,49751.457
2018-07-29,48630.4
2018-07-30,48870.996
2018-07-31,49595.484
2018-08-01,49542.684
2018-08-02,49489.58
2018-08-03,49436.227
2018-08-04,49382.688
2018-08-05,49329.008
2018-08-06,49275.258
2018-08-07,49221.477
2018-08-08,49167.72
2018-08-09,49114.043
2018-08-10,49060.496
2018-08-11,48796.723
2018-08-12,48817.27
2018-08-13,48529.07
2018-08-14,47317.555
2018-08-15,48198.004
2018-08-16,48140.83
2018-08-17,47776.05
2018-08-18,47717.22
2018-08-19,47352.074
2018-08-20,46682.383
2018-08-21,46926.64
2018-08-22,46258.06
2018-08-23,46500.344
2018-08-24,46438.375
2018-08-25,46073.746
2018-08-26,46011.285
2018-08-27,45948.48
2018-08-28,45629.51
2018-08-29,45540.727
2018-08-30,45458.84
2018-08-31,45395.79
2018-09-01,45148.266
2018-09-02,44892.273
2018-09-03,44339.73
2018-09-04,44384.09
2018-09-05,44131.69
2018-09-06,43880.367
2018-09-07,43629.934
2018-09-08,43380.387
2018-09-09,43427.8
2018-09-10,43200.0
2018-09-11,43227.406
2018-09-12,29032.625
2018-09-13,43200.0
2018-09-14,41439.67
2018-09-15,43200.0
2018-09-16,43200.0
2018-09-17,43200.0
2018-09-18,43200.0
2018-09-19,43200.0
2018-09-20,43200.0
2018-09-21,43200.0
2018-09-22,43150.664
2018-09-23,43077.453
2018-09-24,42926.48
2018-09-25,42775.02
2018-09-26,42623.18
2018-09-27,42134.402
2018-09-28,42318.707
2018-09-29,41189.176
2018-09-30,41822.348
2018-10-01,467.0096
2018-10-02,33436.2
2018-10-03,33534.9
2018-10-04,32842.99
2018-10-05,32977.953
2018-10-06,41104.566
2018-10-07,40954.84
2018-10-08,40572.535
2018-10-09,40262.434
2018-10-10,39950.75
2018-10-11,39637.918
2018-10-12,39625.15
2018-10-13,39310.45
2018-10-14,39296.473
2018-10-15,38979.64
2018-10-16,38661.387
2018-10-17,38341.58
2018-10-18,38293.867
2018-10-19,37764.816
2018-10-20,37538.434
2018-10-21,37213.023
2018-10-22,37248.797
2018-10-23,36669.42
2018-10-24,36000.0
2018-10-25,36430.586
2018-10-26,36155.684
2018-10-27,36000.0
2018-10-28,35306.64
2018-10-29,30996.008
2018-10-30,36292.69
2018-10-31,34762.867
2018-11-01,36000.0
2018-11-02,36000.0
2018-11-03,36000.0
2018-11-04,36000.0
2018-11-05,35944.582
2018-11-06,35882.516
2018-11-07,35821.79
2018-11-08,35762.46
2018-11-09,35704.62
2018-11-10,35648.336
2018-11-11,35593.7
2018-11-12,35540.79
2018-11-13,14867.152
2018-11-14,35440.473
2018-11-15,35393.246
2018-11-16,35348.086
2018-11-17,35305.08
2018-11-18,35264.316
2018-11-19,34952.465
2018-11-20,32901.15
2018-11-21,1200.369
2018-11-22,22099.994
2018-11-23,13287.793
2018-11-24,30810.922
2018-11-25,34037.773
2018-11-26,32091.914
2018-11-27,0.0
2018-11-28,29714.25
2018-11-29,13208.331
2018-11-30,31955.555
2018-12-01,34069.246
2018-12-02,29697.344
2018-12-03,24505.01
2018-12-04,12047.9375
2018-12-05,10945.022
2018-12-06,33780.793
2018-12-07,33726.742
2018-12-08,33676.65
2018-12-09,8005.0815
2018-12-10,27687.107
2018-12-11,32258.25
2018-12-12,32911.863
2018-12-13,33028.273
2018-12-14,6067.4937
2018-12-15,3346.35
2018-12-16,0.0
2018-12-17,29896.623
2018-12-18,18802.99
2018-12-19,24625.75
2018-12-20,0.0
2018-12-21,27908.48
2018-12-22,23564.398
2018-12-23,2937.2385
2018-12-24,11143.809
2018-12-25,32501.893
2018-12-26,27324.814
2018-12-27,32596.545
2018-12-28,31947.646
2018-12-29,32342.805
2018-12-30,32043.09
2018-12-31,32785.99
2019-01-01,32488.88
2019-01-02,32885.527
2019-01-03,29009.604
2019-01-04,30661.195
2019-01-05,0.0
2019-01-06,0.0
2019-01-07,2140.0325
2019-01-08,340.41095
2019-01-09,21643.691
2019-01-10,28854.793
2019-01-11,4130.545
2019-01-12,32571.238
2019-01-13,32409.729
2019-01-14,3138.1904
2019-01-15,0.0
2019-01-16,0.0
2019-01-17,29680.023
2019-01-18,0.0
2019-01-19,22128.967
2019-01-20,18116.691
2019-01-21,33438.32
2019-01-22,33083.21
2019-01-23,34054.58
2019-01-24,34027.934
2019-01-25,33670.4
2019-01-26,23185.152
2019-01-27,33941.98
2019-01-28,10937.558
2019-01-29,26523.027
2019-01-30,14840.465
2019-01-31,34464.945
2019-02-01,2619.1384
2019-02-02,27216.594
2019-02-03,23073.451
2019-02-04,26477.473
2019-02-05,35616.117
2019-02-06,36080.043
2019-02-07,23182.97
2019-02-08,18584.004
2019-02-09,28211.395
2019-02-10,36809.867
2019-02-11,21033.748
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,31895.787
2019-02-15,36852.754
2019-02-16,38358.156
2019-02-17,38503.496
2019-02-18,38649.652
2019-02-19,38761.69
2019-02-20,36052.64
2019-02-21,38895.887
2019-02-22,38962.45
2019-02-23,21072.252
2019-02-24,12517.78
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,12494.396
2019-02-28,37663.125
2019-03-01,19964.027
2019-03-02,3280.6333
2019-03-03,7235.839
2019-03-04,36788.87
2019-03-05,0.0
2019-03-06,38969.184
2019-03-07,30179.8
2019-03-08,34747.906
2019-03-09,15939.857
2019-03-10,27268.352
2019-03-11,40499.92
2019-03-12,40155.15
2019-03-13,41293.32
2019-03-14,41541.24
2019-03-15,41196.703
2019-03-16,41831.61
2019-03-17,40213.31
2019-03-18,42017.68
2019-03-19,30537.998
2019-03-20,24292.93
2019-03-21,42096.793
2019-03-22,0.0
2019-03-23,36741.477
2019-03-24,29422.752
2019-03-25,2770.925
2019-03-26,36467.562
2019-03-27,33352.406
2019-03-28,33640.55
2019-03-29,43185.273
2019-03-30,43547.707
2019-03-31,43200.0
2019-04-01,15885.714
2019-04-02,37795.93
2019-04-03,26660.57
2019-04-04,15488.625
2019-04-05,10722.169
2019-04-06,9376.239
2019-04-07,41959.406
2019-04-08,32570.549
2019-04-09,45112.336
2019-04-10,45087.043
2019-04-11,22395.918
2019-04-12,45514.176
2019-04-13,45012.02
2019-04-14,35981.742
2019-04-15,14350.841
2019-04-16,44579.203
2019-04-17,45925.258
2019-04-18,45941.59
2019-04-19,44528.953
2019-04-20,42150.93
2019-04-21,46904.41
2019-04-22,47532.67
2019-04-23,47248.93
2019-04-24,47575.547
2019-04-25,47903.824
2019-04-26,48233.8
2019-04-27,48760.938
2019-04-28,47704.062
2019-04-29,49022.098
2019-04-30,48336.992
2019-05-01,49279.8
2019-05-02,49407.53
2019-05-03,49353.16
2019-05-04,49660.234
2019-05-05,49748.625
2019-05-06,49815.008
2019-05-07,49880.23
2019-05-08,49944.24
2019-05-09,50006.97
2019-05-10,50068.344
2019-05-11,50128.32
2019-05-12,50186.812
2019-05-13,50243.758
2019-05-14,12548.867
2019-05-15,0.0
2019-05-16,37852.203
2019-05-17,45766.785
2019-05-18,0.0
2019-05-19,29655.89
2019-05-20,50400.0
2019-05-21,48981.566
2019-05-22,50400.0
2019-05-23,50215.5
2019-05-24,50097.105
2019-05-25,20512.285
2019-05-26,42441.977
2019-05-27,45453.344
2019-05-28,50400.0
2019-05-29,50400.0
2019-05-30,38300.766
2019-05-31,50400.0
2019-06-01,50400.0
2019-06-02,50400.0
2019-06-03,50400.0
2019-06-04,50400.0
2019-06-05,50620.805
2019-06-06,50604.605
2019-06-07,50924.953
2019-06-08,50400.0
2019-06-09,50400.0
2019-06-10,50353.324
2019-06-11,48985.51
2019-06-12,49438.953
2019-06-13,50400.0
2019-06-14,51169.355
2019-06-15,50483.41
2019-06-16,50472.715
2019-06-17,51137.96
2019-06-18,51466.457
2019-06-19,51120.33
2019-06-20,51450.305
2019-06-21,51443.33
2019-06-22,51437.16
2019-06-23,51431.77
2019-06-24,50400.0
2019-06-25,51086.395
2019-06-26,51083.85
2019-06-27,46800.0
2019-06-28,51418.316
2019-06-29,51418.05
2019-06-30,51418.46
2019-07-01,51419.605
2019-07-02,49841.434
2019-07-03,51424.035
2019-07-04,51427.34
2019-07-05,51431.38
2019-07-06,51102.09
2019-07-07,37755.957
2019-07-08,50781.68
2019-07-09,47389.633
2019-07-10,51131.12
2019-07-11,51140.426
2019-07-12,51150.617
2019-07-13,51161.664
2019-07-14,51173.547
2019-07-15,50835.51
2019-07-16,50719.066
2019-07-17,50778.31
2019-07-18,50422.445
2019-07-19,50395.145
2019-07-20,50367.69
2019-07-21,50340.19
2019-07-22,50312.64
2019-07-23,50285.152
2019-07-24,50257.75
2019-07-25,49914.695
2019-07-26,49880.426
2019-07-27,49854.25
2019-07-28,49828.344
2019-07-29,49709.242
2019-07-30,49656.92
2019-07-31,49604.36
2019-08-01,49551.61
2019-08-02,49498.75
2019-08-03,49445.844
2019-08-04,49392.957
2019-08-05,49340.15
2019-08-06,48063.086
2019-08-07,49022.48
2019-08-08,49182.1
2019-08-09,33639.254
2019-08-10,47238.234
2019-08-11,49022.12
2019-08-12,48968.395
2019-08-13,48832.38
2019-08-14,48853.29
2019-08-15,48515.574
2019-08-16,48150.42
2019-08-17,48092.164
2019-08-18,47727.117
2019-08-19,47667.914
2019-08-20,47303.227
2019-08-21,46634.72
2019-08-22,46271.598
2019-08-23,46515.598
2019-08-24,46455.434
2019-08-25,46394.91
2019-08-26,46032.36
2019-08-27,45971.11
2019-08-28,45658.836
2019-08-29,45569.754
2019-08-30,45480.055
2019-08-31,45414.74
2019-09-01,45189.754
2019-09-02,44882.363
2019-09-03,44628.336
2019-09-04,43780.137
2019-09-05,44123.29
2019-09-06,44169.15
2019-09-07,43621.684
2019-09-08,43371.914
2019-09-09,43200.0
2019-09-10,43200.0
2019-09-11,43217.484
2019-09-12,43264.785
2019-09-13,43200.0
2019-09-14,43200.0
2019-09-15,43200.0
2019-09-16,41333.945
2019-09-17,43200.0
2019-09-18,41029.605
2019-09-19,43200.0
2019-09-20,43200.0
2019-09-21,43200.0
2019-09-22,39941.49
2019-09-23,43110.1
2019-09-24,42959.574
2019-09-25,42807.09
2019-09-26,42654.586
2019-09-27,42502.17
2019-09-28,38416.617
2019-09-29,39176.79
2019-09-30,42046.383
2019-10-01,41895.25
2019-10-02,41744.68
2019-10-03,41594.758
2019-10-04,41445.6
2019-10-05,41297.28
2019-10-06,41149.023
2019-10-07,41000.242
2019-10-08,40851.035
2019-10-09,40701.51
2019-10-10,40551.77
2019-10-11,40241.004
2019-10-12,39326.9
2019-10-13,39615.875
2019-10-14,39301.434
2019-10-15,38683.207
2019-10-16,29184.691
2019-10-17,37285.22
2019-10-18,33245.29
2019-10-19,36218.19
2019-10-20,37168.773
2019-10-21,37293.977
2019-10-22,37239.36
2019-10-23,36967.49
2019-10-24,37002.688
2019-10-25,36729.297
2019-10-26,36764.21
2019-10-27,36799.49
2019-10-28,36524.457
2019-10-29,36248.418
2019-10-30,36283.332
2019-10-31,36318.492
2019-11-01,36040.44
2019-11-02,36075.285
2019-11-03,36110.29
2019-11-04,36000.0
2019-11-05,35955.35
2019-11-06,35892.09
2019-11-07,35830.4
2019-11-08,35770.402
2019-11-09,35712.176
2019-11-10,35655.816
2019-11-11,35601.434
2019-11-12,31342.86
2019-11-13,29035.078
2019-11-14,34910.65
2019-11-15,34314.29
2019-11-16,33909.89
2019-11-17,35318.574
2019-11-18,35277.836
2019-11-19,35205.086
2019-11-20,35101.145
2019-11-21,34999.12
2019-11-22,34899.16
2019-11-23,34801.414
2019-11-24,34706.023
2019-11-25,34613.133
2019-11-26,6492.026
2019-11-27,30915.094
2019-11-28,19502.742
2019-11-29,34269.703
2019-11-30,0.0
2019-12-01,0.0
2019-12-02,3600.0
2019-12-03,31482.89
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,27571.303
2019-12-07,27258.957
2019-12-08,25986.965
2019-12-09,33649.05
2019-12-10,14708.359
2019-12-11,0.0
2019-12-12,27114.602
2019-12-13,754.2926
2019-12-14,30180.117
2019-12-15,32403.234
2019-12-16,33414.594
2019-12-17,16112.231
2019-12-18,0.0
2019-12-19,18854.152
2019-12-20,25954.57
2019-12-21,13637.809
2019-12-22,11136.014
2019-12-23,32391.877
2019-12-24,24459.238
2019-12-25,0.0
2019-12-26,32874.348
2019-12-27,32921.137
2019-12-28,32621.03
2019-12-29,4940.5483
2019-12-30,32720.566
2019-12-31,32077.69
2020-01-01,31465.1
2020-01-02,31970.225
2020-01-03,31930.8
2020-01-04,32290.838
2020-01-05,33033.82
2020-01-06,33086.688
2020-01-07,32452.725
2020-01-08,23576.785
2020-01-09,21560.615
2020-01-10,32933.754
2020-01-11,32925.277
2020-01-12,19161.268
2020-01-13,26272.01
2020-01-14,32302.105
2020-01-15,17827.29
2020-01-16,14400.0
2020-01-17,29248.7
2020-01-18,29267.043
2020-01-19,7450.307
2020-01-20,8451.236
2020-01-21,1872.6232
2020-01-22,32753.496
2020-01-23,10001.098
2020-01-24,21646.719
2020-01-25,18954.424
2020-01-26,32481.219
2020-01-27,28154.014
2020-01-28,32400.0
2020-01-29,34651.434
2020-01-30,32400.0
2020-01-31,33100.887
2020-02-01,33143.586
2020-02-02,25286.652
2020-02-03,36012.582
2020-02-04,35711.285
2020-02-05,31428.295
2020-02-06,36390.133
2020-02-07,36730.13
2020-02-08,37070.42
2020-02-09,37341.72
2020-02-10,37479.7
2020-02-11,37619.02
2020-02-12,37759.52
2020-02-13,37901.055
2020-02-14,38043.496
2020-02-15,37276.13
2020-02-16,37621.57
2020-02-17,36106.883
2020-02-18,38619.492
2020-02-19,38747.285
2020-02-20,34912.83
2020-02-21,37999.73
2020-02-22,38946.64
2020-02-23,30805.127
2020-02-24,39077.496
2020-02-25,39142.562
2020-02-26,39207.367
2020-02-27,39271.918
2020-02-28,32563.73
2020-02-29,35925.953
2020-03-01,39463.953
2020-03-02,39527.406
2020-03-03,39636.977
2020-03-04,39600.44
2020-03-05,39600.0
2020-03-06,29539.871
2020-03-07,27403.508
2020-03-08,7329.0747
2020-03-09,39516.367
2020-03-10,40509.92
2020-03-11,40462.82
