date,sunshine_duration,uv_index_max,precipitation_sum,shortwave_radiation_sum,precipitation_hours,daylight_duration
05/08/19,,,,,0.0,46882.945
05/09/19,,,,,0.0,46937.918
05/10/19,,,,,0.0,46992.07
05/11/19,,,,,0.0,47045.34
05/12/19,,,,,0.0,47097.664
05/13/19,,,,,0.0,47148.996
05/14/19,,,,,0.0,47199.27
05/15/19,,,,,0.0,47248.426
05/16/19,,,,,0.0,47296.4
05/17/19,,,,,0.0,47343.14
05/18/19,,,,,0.0,47388.574
05/19/19,,,,,0.0,47432.887
05/20/19,,,,,0.0,47476.35
05/21/19,,,,,0.0,47518.938
05/22/19,,,,,0.0,47560.6
05/23/19,,,,,0.0,47601.297
05/24/19,,,,,0.0,47640.984
05/25/19,,,,,0.0,47679.625
05/26/19,,,,,0.0,47717.17
05/27/19,,,,,0.0,47753.582
05/28/19,,,,,0.0,47788.812
05/29/19,,,,,0.0,47822.83
05/30/19,,,,,0.0,47855.58
05/31/19,,,,,0.0,47887.016
06/01/19,,,,,0.0,47917.1
06/02/19,,,,,0.0,47945.797
06/03/19,,,,,0.0,47973.043
06/04/19,,,,,0.0,47998.812
06/05/19,,,,,0.0,48023.055
06/06/19,,,,,0.0,48045.73
06/07/19,,,,,0.0,48066.79
06/08/19,,,,,0.0,48086.31
06/09/19,,,,,0.0,48104.42
06/10/19,,,,,0.0,48121.117
06/11/19,,,,,0.0,48136.387
06/12/19,,,,,0.0,48150.223
06/13/19,,,,,0.0,48162.617
06/14/19,,,,,0.0,48173.56
06/15/19,,,,,0.0,48183.035
06/16/19,,,,,0.0,48191.043
06/17/19,,,,,0.0,48197.582
06/18/19,,,,,0.0,48202.633
06/19/19,,,,,0.0,48206.195
06/20/19,,,,,0.0,48208.266
06/21/19,,,,,0.0,48208.832
06/22/19,,,,,0.0,48207.895
06/23/19,,,,,0.0,48205.445
06/24/19,,,,,0.0,48201.49
06/25/19,,,,,0.0,48196.01
06/26/19,,,,,0.0,48189.02
06/27/19,,,,,0.0,48180.504
06/28/19,,,,,0.0,48170.402
06/29/19,,,,,0.0,48158.66
06/30/19,,,,,0.0,48145.297
07/01/19,,,,,0.0,48130.355
07/02/19,,,,,0.0,48113.855
07/03/19,,,,,0.0,48095.844
07/04/19,,,,,0.0,48076.348
07/05/19,,,,,0.0,48055.402
07/06/19,,,,,0.0,48033.043
07/07/19,,,,,0.0,48009.305
07/08/19,,,,,0.0,47984.22
07/09/19,,,,,0.0,47957.82
07/10/19,,,,,0.0,47930.15
07/11/19,,,,,0.0,47901.234
07/12/19,,,,,0.0,47871.117
07/13/19,,,,,0.0,47839.83
07/14/19,,,,,0.0,47807.4
07/15/19,,,,,0.0,47773.87
07/16/19,,,,,0.0,47739.28
07/17/19,,,,,0.0,47703.652
07/18/19,,,,,0.0,47666.824
07/19/19,,,,,0.0,47628.56
07/20/19,,,,,0.0,47588.918
07/21/19,,,,,0.0,47547.953
07/22/19,,,,,0.0,47505.73
07/23/19,,,,,0.0,47462.3
07/24/19,,,,,0.0,47417.715
07/25/19,,,,,0.0,47372.047
07/26/19,,,,,0.0,47325.344
07/27/19,,,,,0.0,47277.656
07/28/19,,,,,0.0,47229.04
07/29/19,,,,,0.0,47179.555
07/30/19,,,,,0.0,47129.246
07/31/19,,,,,0.0,47078.17
08/01/19,,,,,0.0,47026.383
08/02/19,,,,,0.0,46973.926
08/03/19,,,,,0.0,46920.863
08/04/19,,,,,0.0,46867.23
08/05/19,,,,,0.0,46813.086
08/06/19,,,,,0.0,46758.47
08/07/19,,,,,0.0,46703.164
08/08/19,,,,,0.0,46646.86
08/09/19,,,,,0.0,46589.6
08/10/19,,,,,0.0,46531.457
08/11/19,,,,,0.0,46472.484
08/12/19,,,,,0.0,46412.74
08/13/19,,,,,0.0,46352.273
08/14/19,,,,,0.0,46291.15
08/15/19,,,,,0.0,46229.41
08/16/19,,,,,0.0,46167.125
08/17/19,,,,,0.0,46104.332
08/18/19,,,,,0.0,46041.09
08/19/19,,,,,0.0,45977.445
08/20/19,,,,,0.0,45913.453
08/21/19,,,,,0.0,45849.156
08/22/19,,,,,0.0,45784.61
08/23/19,,,,,0.0,45719.86
08/24/19,,,,,0.0,45654.95
08/25/19,,,,,0.0,45589.93
08/26/19,,,,,0.0,45524.836
08/27/19,,,,,0.0,45459.45
08/28/19,,,,,0.0,45393.42
08/29/19,,,,,0.0,45326.81
08/30/19,,,,,0.0,45259.656
08/31/19,,,,,0.0,45192.016
09/01/19,,,,,0.0,45123.94
09/02/19,,,,,0.0,45055.47
09/03/19,,,,,0.0,44986.66
09/04/19,,,,,0.0,44917.555
09/05/19,,,,,0.0,44848.2
09/06/19,,,,,0.0,44778.645
09/07/19,,,,,0.0,44708.926
09/08/19,,,,,0.0,44639.1
09/09/19,,,,,0.0,44569.207
09/10/19,,,,,0.0,44499.29
09/11/19,,,,,0.0,44429.387
09/12/19,,,,,0.0,44359.55
09/13/19,,,,,0.0,44289.82
09/14/19,,,,,0.0,44220.24
09/15/19,,,,,0.0,44150.848
09/16/19,,,,,0.0,44081.41
09/17/19,,,,,0.0,44011.566
09/18/19,,,,,0.0,43941.37
09/19/19,,,,,0.0,43870.867
09/20/19,,,,,0.0,43800.1
09/21/19,,,,,0.0,43729.12
09/22/19,,,,,0.0,43657.973
09/23/19,,,,,0.0,43586.695
09/24/19,,,,,0.0,43515.344
09/25/19,,,,,0.0,43443.965
09/26/19,,,,,0.0,43372.594
09/27/19,,,,,0.0,43301.285
09/28/19,,,,,0.0,43230.08
09/29/19,,,,,0.0,43159.02
09/30/19,,,,,0.0,43088.16
10/01/19,,,,,0.0,43017.543
10/02/19,,,,,0.0,42947.21
10/03/19,,,,,0.0,42877.21
10/04/19,,,,,0.0,42807.598
10/05/19,,,,,0.0,42738.406
10/06/19,,,,,0.0,42669.383
10/07/19,,,,,0.0,42600.152
10/08/19,,,,,0.0,42530.766
10/09/19,,,,,0.0,42461.26
10/10/19,,,,,0.0,42391.703
10/11/19,,,,,0.0,42322.145
10/12/19,,,,,0.0,42252.62
10/13/19,,,,,0.0,42183.203
10/14/19,,,,,0.0,42113.934
10/15/19,,,,,0.0,42044.86
10/16/19,,,,,0.0,41976.05
10/17/19,,,,,0.0,41907.547
10/18/19,,,,,0.0,41839.414
10/19/19,,,,,0.0,41771.7
10/20/19,,,,,0.0,41704.457
10/21/19,,,,,0.0,41637.754
10/22/19,,,,,0.0,41571.645
10/23/19,,,,,0.0,41506.184
10/24/19,,,,,0.0,41441.43
10/25/19,,,,,0.0,41377.445
10/26/19,,,,,0.0,41313.95
10/27/19,,,,,0.0,41250.54
10/28/19,,,,,0.0,41187.26
10/29/19,,,,,0.0,41124.18
10/30/19,,,,,0.0,41061.355
10/31/19,,,,,0.0,40998.848
11/01/19,,,,,0.0,40936.723
11/02/19,,,,,0.0,40875.043
11/03/19,,,,,0.0,40813.867
11/04/19,,,,,0.0,40753.266
11/05/19,,,,,0.0,40693.31
11/06/19,,,,,0.0,40634.05
11/07/19,,,,,0.0,40575.57
11/08/19,,,,,0.0,40517.934
11/09/19,,,,,0.0,40461.21
11/10/19,,,,,0.0,40405.473
11/11/19,,,,,0.0,40350.79
11/12/19,,,,,0.0,40297.242
11/13/19,,,,,0.0,40244.89
11/14/19,,,,,0.0,40193.82
11/15/19,,,,,0.0,40143.77
11/16/19,,,,,0.0,40094.344
11/17/19,,,,,0.0,40045.59
11/18/19,,,,,0.0,39997.57
11/19/19,,,,,0.0,39950.348
11/20/19,,,,,0.0,39903.98
11/21/19,,,,,0.0,39858.527
11/22/19,,,,,0.0,39814.05
11/23/19,,,,,0.0,39770.613
11/24/19,,,,,0.0,39728.28
11/25/19,,,,,0.0,39687.11
11/26/19,,,,,0.0,39647.168
11/27/19,,,,,0.0,39608.52
11/28/19,,,,,0.0,39571.23
11/29/19,,,,,0.0,39535.363
11/30/19,,,,,0.0,39500.984
12/01/19,,,,,0.0,39468.16
12/02/19,,,,,0.0,39436.96
12/03/19,,,,,0.0,39407.445
12/04/19,,,,,0.0,39379.68
12/05/19,,,,,0.0,39353.523
12/06/19,,,,,0.0,39328.715
12/07/19,,,,,0.0,39305.285
12/08/19,,,,,0.0,39283.25
12/09/19,,,,,0.0,39262.645
12/10/19,,,,,0.0,39243.492
12/11/19,,,,,0.0,39225.816
12/12/19,,,,,0.0,39209.637
12/13/19,,,,,0.0,39194.98
12/14/19,,,,,0.0,39181.883
12/15/19,,,,,0.0,39170.348
12/16/19,,,,,0.0,39160.418
12/17/19,,,,,0.0,39152.1
12/18/19,,,,,0.0,39145.426
12/19/19,,,,,0.0,39140.414
12/20/19,,,,,0.0,39137.082
12/21/19,,,,,0.0,39135.453
12/22/19,,,,,0.0,39135.555
12/23/19,,,,,0.0,39137.39
12/24/19,,,,,0.0,39140.992
12/25/19,,,,,0.0,39146.39
12/26/19,,,,,0.0,39153.61
12/27/19,,,,,0.0,39162.613
12/28/19,,,,,0.0,39173.367
12/29/19,,,,,0.0,39185.84
12/30/19,,,,,0.0,39200.0
12/31/19,,,,,0.0,39215.812
01/01/20,,,,,0.0,39233.246
01/02/20,,,,,0.0,39252.254
01/03/20,,,,,0.0,39272.816
01/04/20,,,,,0.0,39294.895
01/05/20,,,,,0.0,39318.45
01/06/20,,,,,0.0,39343.44
01/07/20,,,,,0.0,39369.844
01/08/20,,,,,0.0,39397.61
01/09/20,,,,,0.0,39426.715
01/10/20,,,,,0.0,39457.117
01/11/20,,,,,0.0,39488.777
01/12/20,,,,,0.0,39521.664
01/13/20,,,,,0.0,39555.74
01/14/20,,,,,0.0,39591.21
01/15/20,,,,,0.0,39628.367
01/16/20,,,,,0.0,39667.12
01/17/20,,,,,0.0,39707.41
01/18/20,,,,,0.0,39749.16
01/19/20,,,,,0.0,39792.3
01/20/20,,,,,0.0,39836.76
01/21/20,,,,,0.0,39882.47
01/22/20,,,,,0.0,39929.363
01/23/20,,,,,0.0,39977.363
01/24/20,,,,,0.0,40026.41
01/25/20,,,,,0.0,40076.43
01/26/20,,,,,0.0,40127.36
01/27/20,,,,,0.0,40179.133
01/28/20,,,,,0.0,40231.69
01/29/20,,,,,0.0,40284.96
01/30/20,,,,,0.0,40338.883
01/31/20,,,,,0.0,40393.402
02/01/20,,,,,0.0,40448.44
02/02/20,,,,,0.0,40503.957
02/03/20,,,,,0.0,40560.23
02/04/20,,,,,0.0,40617.668
02/05/20,,,,,0.0,40676.19
02/06/20,,,,,0.0,40735.734
02/07/20,,,,,0.0,40796.234
02/08/20,,,,,0.0,40857.598
02/09/20,,,,,0.0,40919.77
02/10/20,,,,,0.0,40982.684
02/11/20,,,,,0.0,41046.266
02/12/20,,,,,0.0,41110.453
02/13/20,,,,,0.0,41175.168
02/14/20,,,,,0.0,41240.363
02/15/20,,,,,0.0,41305.965
02/16/20,,,,,0.0,41371.91
02/17/20,,,,,0.0,41438.14
02/18/20,,,,,0.0,41504.59
02/19/20,,,,,0.0,41571.203
02/20/20,,,,,0.0,41637.914
02/21/20,,,,,0.0,41704.67
02/22/20,,,,,0.0,41771.41
02/23/20,,,,,0.0,41838.418
02/24/20,,,,,0.0,41906.12
02/25/20,,,,,0.0,41974.457
02/26/20,,,,,0.0,42043.367
02/27/20,,,,,0.0,42112.797
02/28/20,,,,,0.0,42182.684
02/29/20,,,,,0.0,42252.977
03/01/20,,,,,0.0,42323.62
03/02/20,,,,,0.0,42394.566
03/03/20,,,,,0.0,42465.746
03/04/20,,,,,0.0,42537.117
03/05/20,,,,,0.0,42608.62
03/06/20,,,,,0.0,42680.21
03/07/20,,,,,0.0,42751.83
03/08/20,,,,,0.0,42823.42
03/09/20,,,,,0.0,42894.945
03/10/20,,,,,0.0,42966.34
03/11/20,,,,,0.0,43037.56
03/12/20,,,,,0.0,43108.547
03/13/20,,,,,0.0,43179.25
03/14/20,,,,,0.0,43249.94
03/15/20,,,,,0.0,43321.01
03/16/20,,,,,0.0,43392.406
03/17/20,,,,,0.0,43464.082
03/18/20,,,,,0.0,43535.992
03/19/20,,,,,0.0,43608.094
03/20/20,,,,,0.0,43680.332
03/21/20,,,,,0.0,43752.668
03/22/20,,,,,0.0,43825.043
03/23/20,,,,,0.0,43897.418
03/24/20,,,,,0.0,43969.746
03/25/20,,,,,0.0,44041.977
03/26/20,,,,,0.0,44114.06
03/27/20,,,,,0.0,44185.95
03/28/20,,,,,0.0,44257.598
03/29/20,,,,,0.0,44328.957
03/30/20,,,,,0.0,44399.977
03/31/20,,,,,0.0,44470.605
04/01/20,,,,,0.0,44540.797
04/02/20,,,,,0.0,44610.492
04/03/20,,,,,0.0,44679.95
04/04/20,,,,,0.0,44749.527
04/05/20,,,,,0.0,44819.188
04/06/20,,,,,0.0,44888.875
04/07/20,,,,,0.0,44958.562
04/08/20,,,,,0.0,45028.188
04/09/20,,,,,0.0,45097.707
04/10/20,,,,,0.0,45167.08
04/11/20,,,,,0.0,45236.246
04/12/20,,,,,0.0,45305.164
04/13/20,,,,,0.0,45373.793
04/14/20,,,,,0.0,45442.066
04/15/20,,,,,0.0,45509.95
04/16/20,,,,,0.0,45577.375
04/17/20,,,,,0.0,45644.305
04/18/20,,,,,0.0,45710.676
04/19/20,,,,,0.0,45776.438
04/20/20,,,,,0.0,45841.535
04/21/20,,,,,0.0,45905.914
04/22/20,,,,,0.0,45969.516
04/23/20,,,,,0.0,46032.574
04/24/20,,,,,0.0,46095.44
04/25/20,,,,,0.0,46158.062
04/26/20,,,,,0.0,46220.395
04/27/20,,,,,0.0,46282.39
04/28/20,,,,,0.0,46343.992
04/29/20,,,,,0.0,46405.156
04/30/20,,,,,0.0,46465.824
05/01/20,,,,,0.0,46525.95
05/02/20,,,,,0.0,46585.477
05/03/20,,,,,0.0,46644.34
05/04/20,,,,,0.0,46702.504
05/05/20,,,,,0.0,46759.895
05/06/20,,,,,0.0,46816.46
05/07/20,,,,,0.0,46872.15
05/08/20,,,,,0.0,46926.895
05/09/20,,,,,0.0,46980.64
05/10/20,,,,,0.0,47033.32
05/11/20,,,,,0.0,47084.88
05/12/20,,,,,0.0,47135.254
05/13/20,,,,,0.0,47184.637
05/14/20,,,,,0.0,47233.324
05/15/20,,,,,0.0,47281.29
05/16/20,,,,,0.0,47328.477
05/17/20,,,,,0.0,47374.848
05/18/20,,,,,0.0,47420.344
05/19/20,,,,,0.0,47464.92
05/20/20,,,,,0.0,47508.547
05/21/20,,,,,0.0,47551.156
05/22/20,,,,,0.0,47592.707
05/23/20,,,,,0.0,47633.15
05/24/20,,,,,0.0,47672.43
05/25/20,,,,,0.0,47710.504
05/26/20,,,,,0.0,47747.33
05/27/20,,,,,0.0,47782.836
05/28/20,,,,,0.0,47816.992
05/29/20,,,,,0.0,47849.734
05/30/20,,,,,0.0,47881.01
05/31/20,,,,,0.0,47910.785
06/01/20,,,,,0.0,47938.996
06/02/20,,,,,0.0,47965.754
06/03/20,,,,,0.0,47991.227
06/04/20,,,,,0.0,48015.41
06/05/20,,,,,0.0,48038.277
06/06/20,,,,,0.0,48059.805
06/07/20,,,,,0.0,48079.984
06/08/20,,,,,0.0,48098.78
06/09/20,,,,,0.0,48116.19
06/10/20,,,,,0.0,48132.184
06/11/20,,,,,0.0,48146.75
06/12/20,,,,,0.0,48159.867
06/13/20,,,,,0.0,48171.51
06/14/20,,,,,0.0,48181.676
06/15/20,,,,,0.0,48190.34
06/16/20,,,,,0.0,48197.49
06/17/20,,,,,0.0,48203.098
06/18/20,,,,,0.0,48207.164
06/19/20,,,,,0.0,48209.664
06/20/20,,,,,0.0,48210.586
06/21/20,,,,,0.0,48209.918
06/22/20,,,,,0.0,48207.63
06/23/20,,,,,0.0,48203.71
06/24/20,,,,,0.0,48198.184
06/25/20,,,,,0.0,48191.07
06/26/20,,,,,0.0,48182.395
06/27/20,,,,,0.0,48172.176
06/28/20,,,,,0.0,48160.438
06/29/20,,,,,0.0,48147.207
06/30/20,,,,,0.0,48132.504
07/01/20,,,,,0.0,48116.36
07/02/20,,,,,0.0,48098.797
07/03/20,,,,,0.0,48079.836
07/04/20,,,,,0.0,48059.508
07/05/20,,,,,0.0,48037.836
07/06/20,,,,,0.0,48014.85
07/07/20,,,,,0.0,47990.57
07/08/20,,,,,0.0,47965.03
07/09/20,,,,,0.0,47938.254
07/10/20,,,,,0.0,47910.27
07/11/20,,,,,0.0,47881.1
07/12/20,,,,,0.0,47850.6
07/13/20,,,,,0.0,47818.58
07/14/20,,,,,0.0,47785.074
07/15/20,,,,,0.0,47750.156
07/16/20,,,,,0.0,47713.875
07/17/20,,,,,0.0,47676.28
07/18/20,,,,,0.0,47637.426
07/19/20,,,,,0.0,47597.37
07/20/20,,,,,0.0,47556.156
07/21/20,,,,,0.0,47513.855
07/22/20,,,,,0.0,47470.496
07/23/20,,,,,0.0,47426.145
07/24/20,,,,,0.0,47380.848
07/25/20,,,,,0.0,47334.656
07/26/20,,,,,0.0,47287.62
07/27/20,,,,,0.0,47239.79
07/28/20,,,,,0.0,47191.21
07/29/20,,,,,0.0,47141.938
07/30/20,,,,,0.0,47092.004
07/31/20,,,,,0.0,47041.473
08/01/20,,,,,0.0,46990.12
08/02/20,,,,,0.0,46937.65
08/03/20,,,,,0.0,46884.113
08/04/20,,,,,0.0,46829.586
08/05/20,,,,,0.0,46774.105
08/06/20,,,,,0.0,46717.746
08/07/20,,,,,0.0,46660.566
08/08/20,,,,,0.0,46602.613
08/09/20,,,,,0.0,46543.95
08/10/20,,,,,0.0,46484.63
08/11/20,,,,,0.0,46424.707
08/12/20,,,,,0.0,46364.23
08/13/20,,,,,0.0,46303.26
08/14/20,,,,,0.0,46241.844
08/15/20,,,,,0.0,46180.035
08/16/20,,,,,0.0,46117.88
08/17/20,,,,,0.0,46055.43
08/18/20,,,,,0.0,45992.73
08/19/20,,,,,0.0,45929.836
08/20/20,,,,,0.0,45866.785
08/21/20,,,,,0.0,45803.35
08/22/20,,,,,0.0,45739.2
08/23/20,,,,,0.0,45674.38
08/24/20,,,,,0.0,45608.938
08/25/20,,,,,0.0,45542.94
08/26/20,,,,,0.0,45476.43
08/27/20,,,,,0.0,45409.457
08/28/20,,,,,0.0,45342.07
08/29/20,,,,,0.0,45274.316
08/30/20,,,,,0.0,45206.246
08/31/20,,,,,0.0,45137.914
09/01/20,,,,,0.0,45069.348
09/02/20,,,,,0.0,45000.61
09/03/20,,,,,0.0,44931.742
09/04/20,,,,,0.0,44862.785
09/05/20,,,,,0.0,44793.78
09/06/20,,,,,0.0,44724.785
09/07/20,,,,,0.0,44655.83
09/08/20,,,,,0.0,44586.965
09/09/20,,,,,0.0,44518.227
09/10/20,,,,,0.0,44449.383
09/11/20,,,,,0.0,44380.086
09/12/20,,,,,0.0,44310.38
09/13/20,,,,,0.0,44240.312
09/14/20,,,,,0.0,44169.93
09/15/20,,,,,0.0,44099.28
09/16/20,,,,,0.0,44028.41
09/17/20,,,,,0.0,43957.367
09/18/20,,,,,0.0,43886.184
09/19/20,,,,,0.0,43814.926
09/20/20,,,,,0.0,43743.62
09/21/20,,,,,0.0,43672.32
09/22/20,,,,,0.0,43601.066
09/23/20,,,,,0.0,43529.906
09/24/20,,,,,0.0,43458.887
09/25/20,,,,,0.0,43388.043
09/26/20,,,,,0.0,43317.42
09/27/20,,,,,0.0,43247.08
09/28/20,,,,,0.0,43177.05
09/29/20,,,,,0.0,43107.383
09/30/20,,,,,0.0,43037.816
10/01/20,,,,,0.0,42967.992
10/02/20,,,,,0.0,42897.953
10/03/20,,,,,0.0,42827.746
10/04/20,,,,,0.0,42757.42
10/05/20,,,,,0.0,42687.027
10/06/20,,,,,0.0,42616.617
10/07/20,,,,,0.0,42546.246
10/08/20,,,,,0.0,42475.95
10/09/20,,,,,0.0,42405.793
10/10/20,,,,,0.0,42335.812
10/11/20,,,,,0.0,42266.07
10/12/20,,,,,0.0,42196.61
10/13/20,,,,,0.0,42127.492
10/14/20,,,,,0.0,42058.766
10/15/20,,,,,0.0,41990.48
10/16/20,,,,,0.0,41922.7
10/17/20,,,,,0.0,41855.47
10/18/20,,,,,0.0,41788.848
10/19/20,,,,,0.0,41722.89
10/20/20,,,,,0.0,41657.324
10/21/20,,,,,0.0,41591.746
10/22/20,,,,,0.0,41526.207
10/23/20,,,,,0.0,41460.76
10/24/20,,,,,0.0,41395.477
10/25/20,,,,,0.0,41330.406
10/26/20,,,,,0.0,41265.61
10/27/20,,,,,0.0,41201.152
10/28/20,,,,,0.0,41137.09
10/29/20,,,,,0.0,41073.484
10/30/20,,,,,0.0,41010.402
10/31/20,,,,,0.0,40947.91
11/01/20,,,,,0.0,40886.062
11/02/20,,,,,0.0,40824.934
11/03/20,,,,,0.0,40764.59
11/04/20,,,,,0.0,40705.098
11/05/20,,,,,0.0,40646.523
11/06/20,,,,,0.0,40588.938
11/07/20,,,,,0.0,40532.418
11/08/20,,,,,0.0,40477.03
11/09/20,,,,,0.0,40422.5
11/10/20,,,,,0.0,40368.43
11/11/20,,,,,0.0,40314.86
11/12/20,,,,,0.0,40261.863
11/13/20,,,,,0.0,40209.5
11/14/20,,,,,0.0,40157.832
11/15/20,,,,,0.0,40106.92
11/16/20,,,,,0.0,40056.836
11/17/20,,,,,0.0,40007.64
11/18/20,,,,,0.0,39959.4
11/19/20,,,,,0.0,39912.18
11/20/20,,,,,0.0,39866.05
11/21/20,,,,,0.0,39821.08
11/22/20,,,,,0.0,39777.34
11/23/20,,,,,0.0,39734.9
11/24/20,,,,,0.0,39693.83
11/25/20,,,,,0.0,39654.19
11/26/20,,,,,0.0,39616.066
11/27/20,,,,,0.0,39579.527
11/28/20,,,,,0.0,39544.65
11/29/20,,,,,0.0,39511.234
11/30/20,,,,,0.0,39478.98
12/01/20,,,,,0.0,39447.92
12/02/20,,,,,0.0,39418.105
12/03/20,,,,,0.0,39389.56
12/04/20,,,,,0.0,39362.316
12/05/20,,,,,0.0,39336.43
12/06/20,,,,,0.0,39311.934
12/07/20,,,,,0.0,39288.86
12/08/20,,,,,0.0,39267.246
12/09/20,,,,,0.0,39247.137
12/10/20,,,,,0.0,39228.562
12/11/20,,,,,0.0,39211.566
12/12/20,,,,,0.0,39196.176
12/13/20,,,,,0.0,39182.44
12/14/20,,,,,0.0,39170.383
