date,sunshine_duration,uv_index_max,precipitation_sum,shortwave_radiation_sum,precipitation_hours,daylight_duration
11/26/17,,,,,0.0,34612.816
11/27/17,,,,,0.0,34525.73
11/28/17,,,,,0.0,34441.12
11/29/17,,,,,0.0,34359.113
11/30/17,,,,,0.0,34279.82
12/01/17,,,,,0.0,34203.344
12/02/17,,,,,0.0,34129.82
12/03/17,,,,,0.0,34059.36
12/04/17,,,,,0.0,33992.08
12/05/17,,,,,0.0,33928.098
12/06/17,,,,,0.0,33867.54
12/07/17,,,,,0.0,33810.516
12/08/17,,,,,0.0,33757.15
12/09/17,,,,,0.0,33707.56
12/10/17,,,,,0.0,33661.855
12/11/17,,,,,0.0,33620.16
12/12/17,,,,,0.0,33582.59
12/13/17,,,,,0.0,33549.254
12/14/17,,,,,0.0,33520.26
12/15/17,,,,,0.0,33495.58
12/16/17,,,,,0.0,33474.86
12/17/17,,,,,0.0,33458.098
12/18/17,,,,,0.0,33445.27
12/19/17,,,,,0.0,33436.38
12/20/17,,,,,0.0,33431.41
12/21/17,,,,,0.0,33430.348
12/22/17,,,,,0.0,33433.188
12/23/17,,,,,0.0,33439.902
12/24/17,,,,,0.0,33450.484
12/25/17,,,,,0.0,33464.9
12/26/17,,,,,0.0,33483.137
12/27/17,,,,,0.0,33505.168
12/28/17,,,,,0.0,33530.965
12/29/17,,,,,0.0,33560.51
12/30/17,,,,,0.0,33593.766
12/31/17,,,,,0.0,33630.707
01/01/18,7200.0,,0.0,6.55,0.0,33671.293
01/02/18,30809.578,,0.0,9.82,0.0,33715.504
01/03/18,30807.365,,0.0,9.69,0.0,33763.29
01/04/18,30807.8,,0.0,9.64,0.0,33814.875
01/05/18,28800.0,,0.0,9.44,0.0,33870.734
01/06/18,18415.746,,0.4,8.49,1.0,33930.758
01/07/18,28800.0,,0.4,9.58,1.0,33994.805
01/08/18,16174.57,,0.0,7.34,0.0,34062.72
01/09/18,15935.621,,0.4,7.74,1.0,34134.36
01/10/18,10800.0,,0.0,7.02,0.0,34209.58
01/11/18,30872.506,,0.0,10.06,0.0,34288.223
01/12/18,7200.0,,1.4,7.61,1.0,34370.16
01/13/18,21600.0,,0.0,9.0,0.0,34455.24
01/14/18,21600.0,,0.0,9.7,0.0,34543.316
01/15/18,28800.0,,0.4,10.71,1.0,34634.242
01/16/18,30982.129,,0.0,10.97,0.0,34727.89
01/17/18,31010.172,,0.0,10.74,0.0,34824.1
01/18/18,27949.488,,0.0,10.12,0.0,34922.758
01/19/18,20198.469,,0.0,8.41,0.0,35023.707
01/20/18,20373.117,,0.0,9.52,0.0,35126.824
01/21/18,967.2162,,5.1,10.04,12.0,35231.97
01/22/18,31180.215,,0.0,11.5,0.0,35339.016
01/23/18,31220.11,,0.0,11.42,0.0,35447.836
01/24/18,31262.047,,0.0,11.53,0.0,35558.785
01/25/18,21600.0,,0.0,10.74,0.0,35672.918
01/26/18,31352.998,,0.0,11.79,0.0,35790.1
01/27/18,25169.27,,0.0,11.44,0.0,35910.152
01/28/18,17052.828,,0.0,7.22,0.0,36032.88
01/29/18,31505.824,,0.0,11.87,0.0,36158.105
01/30/18,3600.0,,0.0,8.51,0.0,36285.652
01/31/18,17217.521,,0.1,10.83,1.0,36415.348
02/01/18,19906.734,,2.8,10.84,11.0,36547.027
02/02/18,11812.041,,0.0,10.58,0.0,36680.51
02/03/18,32724.31,,1.8,12.57,1.0,36815.64
02/04/18,21600.0,,0.0,10.64,0.0,36952.266
02/05/18,27681.512,,0.1,11.12,1.0,37090.207
02/06/18,22081.379,,0.0,11.83,0.0,37229.33
02/07/18,29343.45,,0.0,12.56,0.0,37369.465
02/08/18,20643.695,,0.0,11.92,0.0,37510.484
02/09/18,18000.0,,1.5,11.16,3.0,37652.22
02/10/18,0.0,,3.3000002,11.71,6.0,37794.543
02/11/18,28800.0,,0.0,14.28,0.0,37937.31
02/12/18,3600.0,,0.0,8.21,0.0,38080.375
02/13/18,36000.0,,0.0,14.57,0.0,38224.156
02/14/18,18000.0,,0.0,12.36,0.0,38369.824
02/15/18,20227.275,,0.0,9.35,0.0,38517.29
02/16/18,32400.0,,0.0,15.26,0.0,38666.4
02/17/18,36000.0,,0.0,15.48,0.0,38817.008
02/18/18,22564.102,,0.0,13.46,0.0,38968.97
02/19/18,14400.0,,6.9999995,11.16,9.0,39122.137
02/20/18,28325.887,,2.3,15.75,4.0,39276.375
02/21/18,36000.0,,0.0,16.81,0.0,39431.54
02/22/18,15576.629,,0.4,14.95,1.0,39587.508
02/23/18,26104.006,,0.0,16.01,0.0,39744.137
02/24/18,36000.0,,0.0,17.17,0.0,39901.305
02/25/18,36000.0,,0.0,17.39,0.0,40058.87
02/26/18,36000.0,,0.0,17.36,0.0,40216.723
02/27/18,36295.445,,0.0,17.65,0.0,40374.727
02/28/18,29949.225,,0.0,15.79,0.0,40532.76
03/01/18,36509.227,,0.0,17.72,0.0,40690.7
03/02/18,32342.521,,0.0,17.34,0.0,40848.43
03/03/18,37027.39,,0.0,18.43,0.0,41005.832
03/04/18,32400.0,,0.0,18.27,0.0,41162.785
03/05/18,37799.773,,0.0,19.14,0.0,41319.668
03/06/18,37891.88,,0.0,19.17,0.0,41477.594
03/07/18,37985.184,,0.0,19.49,0.0,41636.508
03/08/18,38079.586,,0.0,19.35,0.0,41796.293
03/09/18,34574.965,,0.0,19.21,0.0,41956.844
03/10/18,25685.297,,0.0,17.29,0.0,42118.035
03/11/18,38368.2,,0.0,20.24,0.0,42279.77
03/12/18,38465.824,,0.0,19.95,0.0,42441.934
03/13/18,38563.977,,0.0,20.11,0.0,42604.426
03/14/18,36396.84,,0.0,19.87,0.0,42767.13
03/15/18,28800.0,,26.4,18.77,4.0,42929.95
03/16/18,23197.016,,1.5,16.48,1.0,43092.77
03/17/18,38959.598,,0.0,21.03,0.0,43255.49
03/18/18,28337.258,,0.0,19.03,0.0,43418.0
03/19/18,35557.656,,0.4,20.43,1.0,43580.2
03/20/18,35656.36,,0.0,20.93,0.0,43741.977
03/21/18,34882.305,,0.0,20.71,0.0,43903.227
03/22/18,39452.56,,0.0,20.84,0.0,44063.844
03/23/18,28749.83,,3.0,17.07,1.0,44223.72
03/24/18,28800.0,,0.0,21.63,0.0,44382.746
03/25/18,25200.0,,0.7,18.58,1.0,44541.273
03/26/18,25200.0,,1.2,19.3,3.0,44700.324
03/27/18,41155.42,,0.0,22.54,0.0,44859.855
03/28/18,17378.605,,4.1000004,16.52,4.0,45019.773
03/29/18,23204.508,,0.0,19.82,0.0,45179.973
03/30/18,36000.0,,0.0,23.11,0.0,45340.363
03/31/18,36000.0,,0.0,21.48,0.0,45500.844
04/01/18,31880.775,,0.0,21.9,0.0,45661.316
04/02/18,24385.264,,0.0,19.98,0.0,45821.68
04/03/18,43200.0,,0.0,25.49,0.0,45981.83
04/04/18,25631.945,,0.0,22.3,0.0,46141.668
04/05/18,36000.0,,1.4,23.44,2.0,46301.094
04/06/18,17048.723,,2.1,22.56,2.0,46459.996
04/07/18,34993.934,,0.8,23.42,2.0,46618.277
04/08/18,32400.0,,0.0,22.7,0.0,46775.83
04/09/18,39600.0,,8.700001,24.53,3.0,46932.527
04/10/18,40585.016,,0.0,25.9,0.0,47088.273
04/11/18,32400.0,,0.0,23.34,0.0,47242.957
04/12/18,22216.924,,0.0,21.03,0.0,47396.453
04/13/18,5285.8438,,0.0,19.19,0.0,47548.65
04/14/18,41654.184,,0.0,26.49,0.0,47699.87
04/15/18,41743.12,,0.0,26.03,0.0,47851.1
04/16/18,43631.297,,0.0,24.95,0.0,48002.29
04/17/18,38320.344,,0.0,25.86,0.0,48153.336
04/18/18,45608.46,,0.0,27.88,0.0,48304.133
04/19/18,42096.14,,0.0,26.65,0.0,48454.566
04/20/18,17004.27,,0.7,16.35,1.0,48604.535
04/21/18,9180.648,,7.0,20.29,12.0,48753.93
04/22/18,36000.0,,0.0,25.98,0.0,48902.633
04/23/18,43200.0,,0.0,27.13,0.0,49050.527
04/24/18,10800.0,,4.8,16.1,7.0,49197.5
04/25/18,46208.145,,0.0,28.9,0.0,49343.43
04/26/18,42690.305,,0.0,27.14,0.0,49488.195
04/27/18,46371.305,,0.0,29.14,0.0,49631.668
04/28/18,46451.066,,0.0,28.32,0.0,49773.72
04/29/18,42929.48,,0.0,28.34,0.0,49914.215
04/30/18,40987.73,,5.4,27.9,2.0,50053.03
05/01/18,22541.223,,0.0,21.74,0.0,50190.027
05/02/18,8280.23,,5.1,14.13,3.0,50325.055
05/03/18,12056.383,,6.4000006,11.94,9.0,50457.99
05/04/18,46800.0,,0.0,29.32,0.0,50589.105
05/05/18,46800.0,,0.0,28.93,0.0,50719.324
05/06/18,46800.0,,0.0,28.77,0.0,50848.6
05/07/18,43895.504,,0.0,28.3,0.0,50976.82
05/08/18,39600.0,,0.4,25.29,1.0,51103.848
05/09/18,43200.0,,0.0,28.18,0.0,51229.59
05/10/18,36000.0,,0.0,26.13,0.0,51353.91
05/11/18,32400.0,,0.4,24.74,1.0,51476.695
05/12/18,0.0,,0.8,6.76,2.0,51597.816
05/13/18,10800.0,,1.1,16.61,1.0,51717.145
05/14/18,25200.0,,0.0,23.74,0.0,51834.55
05/15/18,46800.0,,0.0,29.98,0.0,51949.91
05/16/18,46800.0,,0.4,30.71,1.0,52063.08
05/17/18,46800.0,,0.0,30.61,0.0,52173.93
05/18/18,3600.0,,0.4,11.52,1.0,52282.32
05/19/18,0.0,,20.6,11.14,13.0,52388.105
05/20/18,25200.0,,0.0,24.14,0.0,52491.152
05/21/18,39600.0,,0.0,29.88,0.0,52591.31
05/22/18,39868.246,,1.1,28.63,1.0,52688.43
05/23/18,46800.0,,0.0,30.71,0.0,52782.367
05/24/18,36062.17,,0.0,27.28,0.0,52873.316
05/25/18,47187.266,,0.0,31.15,0.0,52961.973
05/26/18,33561.3,,0.0,29.46,0.0,53048.293
05/27/18,44389.777,,0.0,30.57,0.0,53132.184
05/28/18,18335.389,,3.3000002,12.91,2.0,53213.562
05/29/18,44293.906,,0.4,29.72,1.0,53292.324
05/30/18,39908.902,,1.5,28.31,2.0,53368.395
05/31/18,47096.96,,0.0,31.15,0.0,53441.684
06/01/18,39885.914,,0.0,29.49,0.0,53512.09
06/02/18,49817.324,,0.0,32.4,0.0,53579.527
06/03/18,36929.75,,0.0,28.46,0.0,53643.914
06/04/18,46298.17,,0.0,29.15,0.0,53705.15
06/05/18,50994.133,,0.0,32.07,0.0,53763.133
06/06/18,49529.805,,0.0,31.76,0.0,53817.797
06/07/18,47382.34,,0.0,31.65,0.0,53869.035
06/08/18,46488.418,,0.0,31.53,0.0,53916.77
06/09/18,43952.85,,0.0,31.48,0.0,53960.91
06/10/18,50970.656,,0.0,32.45,0.0,54001.355
06/11/18,51248.57,,0.0,32.41,0.0,54038.035
06/12/18,51206.266,,0.0,32.25,0.0,54070.855
06/13/18,47712.805,,0.0,31.03,0.0,54099.848
06/14/18,51313.316,,0.0,31.46,0.0,54125.246
06/15/18,38230.082,,0.0,26.27,0.0,54147.06
06/16/18,29050.207,,2.5,22.65,1.0,54165.285
06/17/18,18573.225,,0.0,17.47,0.0,54179.926
06/18/18,18000.0,,61.499996,22.32,5.0,54190.98
06/19/18,13733.637,,52.2,15.98,8.0,54198.453
06/20/18,46800.0,,0.0,31.24,0.0,54202.36
06/21/18,47395.04,,0.0,29.28,0.0,54202.703
06/22/18,24332.68,,0.4,24.93,1.0,54199.496
06/23/18,47410.766,,0.0,30.81,0.0,54192.746
06/24/18,14671.857,,19.4,15.11,3.0,54182.465
06/25/18,51029.297,,0.0,31.55,0.0,54168.67
06/26/18,50691.867,,0.0,32.1,0.0,54151.383
06/27/18,51050.363,,0.0,31.58,0.0,54130.617
06/28/18,47114.39,,0.0,31.73,0.0,54106.39
06/29/18,36673.72,,0.0,28.14,0.0,54078.727
06/30/18,29139.127,,11.2,22.53,2.0,54047.645
07/01/18,48611.953,,0.0,31.63,0.0,54013.17
07/02/18,50419.22,,0.0,31.88,0.0,53975.332
07/03/18,43233.54,,0.0,29.55,0.0,53933.984
07/04/18,43248.664,,0.0,30.13,0.0,53888.79
07/05/18,32400.0,,0.0,28.66,0.0,53839.83
07/06/18,50481.39,,0.0,30.84,0.0,53787.207
07/07/18,50498.938,,0.0,30.89,0.0,53731.03
07/08/18,50266.715,,0.0,30.68,0.0,53671.406
07/09/18,50400.0,,0.0,31.06,0.0,53608.445
07/10/18,50400.0,,0.0,31.26,0.0,53542.25
07/11/18,50400.0,,0.0,31.39,0.0,53472.93
07/12/18,39600.0,,0.0,29.34,0.0,53400.598
07/13/18,50400.0,,0.0,29.7,0.0,53325.35
07/14/18,50400.0,,0.0,30.77,0.0,53247.305
07/15/18,18000.0,,0.4,14.74,1.0,53166.56
07/16/18,32400.0,,0.0,25.97,0.0,53083.223
07/17/18,38311.39,,0.0,28.29,0.0,52997.4
07/18/18,43126.45,,0.0,29.02,0.0,52909.195
07/19/18,43200.0,,0.0,28.31,0.0,52818.71
07/20/18,47617.496,,0.0,29.61,0.0,52726.05
07/21/18,46800.0,,0.0,29.47,0.0,52631.316
07/22/18,38176.117,,0.0,26.74,0.0,52534.6
07/23/18,21529.52,,0.7,18.09,1.0,52435.656
07/24/18,43200.0,,0.0,28.3,0.0,52333.71
07/25/18,43200.0,,0.0,27.17,0.0,52228.88
07/26/18,46796.406,,0.4,29.19,1.0,52121.312
07/27/18,35715.16,,0.0,23.79,0.0,52011.156
07/28/18,25572.592,,0.7,22.32,1.0,51898.547
07/29/18,24600.434,,3.6,23.83,1.0,51783.637
07/30/18,47422.09,,0.0,29.83,0.0,51666.555
07/31/18,46800.0,,0.0,29.85,0.0,51547.44
08/01/18,46766.125,,0.0,28.58,0.0,51426.434
08/02/18,46709.85,,0.0,28.81,0.0,51303.652
08/03/18,18000.0,,0.0,18.29,0.0,51179.246
08/04/18,43056.625,,0.0,28.8,0.0,51053.33
08/05/18,41597.39,,0.4,27.13,1.0,50926.027
08/06/18,25329.799,,0.0,20.82,0.0,50797.465
08/07/18,39600.0,,0.0,27.26,0.0,50667.766
08/08/18,39168.277,,0.0,25.01,0.0,50537.04
08/09/18,46311.23,,0.0,27.5,0.0,50405.402
08/10/18,46254.293,,0.0,27.93,0.0,50272.973
08/11/18,46197.523,,0.0,28.67,0.0,50139.86
08/12/18,46140.9,,0.0,28.62,0.0,50005.746
08/13/18,46084.094,,0.0,28.09,0.0,49869.723
08/14/18,35227.094,,0.7,24.58,1.0,49731.875
08/15/18,45969.93,,0.0,27.37,0.0,49592.34
08/16/18,42312.617,,0.0,26.97,0.0,49451.246
08/17/18,45855.188,,0.0,25.54,0.0,49308.71
08/18/18,28146.451,,0.0,19.33,0.0,49164.863
08/19/18,38540.062,,0.0,20.53,0.0,49019.83
08/20/18,42082.406,,0.0,25.53,0.0,48873.715
08/21/18,32400.0,,0.0,23.14,0.0,48726.652
08/22/18,28544.508,,0.0,20.21,0.0,48578.746
08/23/18,45509.32,,0.0,26.24,0.0,48430.1
08/24/18,45451.64,,0.0,26.68,0.0,48280.844
08/25/18,38193.996,,0.0,24.43,0.0,48131.066
08/26/18,41736.406,,0.0,24.82,0.0,47980.883
08/27/18,43200.0,,0.0,25.55,0.0,47830.387
08/28/18,45221.414,,0.0,24.72,0.0,47679.69
08/29/18,44362.36,,0.0,25.23,0.0,47528.89
08/30/18,39600.0,,0.0,24.87,0.0,47378.082
08/31/18,32728.637,,0.0,21.83,0.0,47227.367
09/01/18,44744.66,,0.0,24.21,0.0,47076.414
09/02/18,43200.0,,0.0,24.35,0.0,46924.28
09/03/18,32400.0,,0.0,22.85,0.0,46771.04
09/04/18,41167.273,,0.0,23.68,0.0,46616.785
09/05/18,14400.0,,0.0,16.35,0.0,46461.637
09/06/18,33557.812,,0.0,20.84,0.0,46305.7
09/07/18,24366.434,,0.0,18.65,0.0,46149.062
09/08/18,28800.0,,0.0,20.74,0.0,45991.844
09/09/18,38645.297,,0.0,23.02,0.0,45834.133
09/10/18,40514.215,,0.0,23.38,0.0,45676.035
09/11/18,32658.848,,0.0,22.23,0.0,45517.645
09/12/18,39600.0,,0.0,23.13,0.0,45359.06
09/13/18,39600.0,,0.0,23.26,0.0,45200.375
09/14/18,39600.0,,0.0,23.07,0.0,45041.684
09/15/18,39600.0,,0.0,22.36,0.0,44883.082
09/16/18,39600.0,,0.0,21.92,0.0,44724.66
09/17/18,39600.0,,0.0,21.58,0.0,44566.52
09/18/18,39600.0,,0.0,21.33,0.0,44408.746
09/19/18,39600.0,,2.5,20.5,1.0,44251.43
09/20/18,28118.959,,0.0,18.78,0.0,44094.67
09/21/18,36000.0,,0.0,20.82,0.0,43938.12
09/22/18,39600.0,,0.0,21.5,0.0,43780.812
09/23/18,39600.0,,0.0,20.69,0.0,43622.797
09/24/18,28800.0,,0.0,17.06,0.0,43464.17
09/25/18,39600.0,,0.0,20.75,0.0,43305.043
09/26/18,37253.79,,0.0,20.35,0.0,43145.516
09/27/18,38919.777,,0.0,19.9,0.0,42985.676
09/28/18,0.0,,0.0,8.55,0.0,42825.637
09/29/18,30058.863,,0.0,18.55,0.0,42665.496
09/30/18,6424.8477,,0.0,11.08,0.0,42505.344
10/01/18,7200.0,,0.0,12.39,0.0,42345.293
10/02/18,32483.521,,0.0,17.04,0.0,42185.44
10/03/18,39529.47,,0.0,18.52,0.0,42025.883
10/04/18,35868.65,,0.0,17.37,0.0,41866.73
10/05/18,24634.23,,1.1,12.06,1.0,41708.08
10/06/18,19861.201,,0.4,12.15,1.0,41550.04
10/07/18,0.0,,0.0,3.86,0.0,41392.71
10/08/18,0.0,,7.2999997,3.1,6.0,41236.2
10/09/18,0.0,,1.9,7.72,4.0,41080.617
10/10/18,8234.379,,0.4,11.24,1.0,40926.074
10/11/18,12573.115,,0.0,12.49,0.0,40772.195
10/12/18,35371.945,,0.0,16.37,0.0,40617.926
10/13/18,35308.254,,6.5,16.73,3.0,40463.32
10/14/18,1442.8662,,8.7,14.5,7.0,40308.5
10/15/18,31956.906,,0.0,16.92,0.0,40153.582
10/16/18,36444.906,,0.0,16.03,0.0,39998.676
10/17/18,32105.879,,0.0,15.04,0.0,39843.914
10/18/18,35356.953,,0.0,16.12,0.0,39689.406
10/19/18,34917.63,,0.0,15.91,0.0,39535.285
10/20/18,34851.266,,0.0,15.56,0.0,39381.676
10/21/18,34784.59,,0.0,15.17,0.0,39228.69
10/22/18,34717.617,,0.0,14.55,0.0,39076.473
10/23/18,32251.516,,0.0,13.28,0.0,38925.145
10/24/18,22763.373,,0.0,11.03,0.0,38774.844
10/25/18,30915.191,,0.0,13.57,0.0,38625.707
10/26/18,32400.0,,0.0,14.18,0.0,38477.875
10/27/18,34379.22,,0.0,13.96,0.0,38331.477
10/28/18,33039.664,,0.0,13.68,0.0,38186.67
10/29/18,28800.0,,0.0,13.16,0.0,38043.598
10/30/18,21600.0,,0.8,11.21,2.0,37902.406
10/31/18,32400.0,,0.0,12.64,0.0,37762.715
11/01/18,26635.252,,0.0,11.81,0.0,37623.37
11/02/18,33552.65,,0.0,12.99,0.0,37484.44
11/03/18,14400.0,,0.0,7.2,0.0,37346.074
11/04/18,24746.709,,0.0,11.46,0.0,37208.402
11/05/18,32400.0,,0.0,12.8,0.0,37071.582
11/06/18,32735.453,,0.0,12.93,0.0,36935.76
11/07/18,18000.0,,0.0,10.02,0.0,36801.08
11/08/18,21358.693,,0.0,11.03,0.0,36667.695
11/09/18,32400.0,,0.0,12.66,0.0,36535.766
11/10/18,19275.197,,0.0,10.55,0.0,36405.45
11/11/18,17238.535,,3.4,11.33,7.0,36276.91
11/12/18,32400.0,,0.0,12.11,0.0,36150.312
11/13/18,32400.0,,0.0,11.55,0.0,36025.832
11/14/18,32400.0,,0.0,11.79,0.0,35903.625
11/15/18,32400.0,,0.0,11.55,0.0,35783.88
11/16/18,27537.492,,0.0,10.64,0.0,35666.766
11/17/18,0.0,,0.0,4.66,0.0,35552.47
11/18/18,21600.0,,0.0,11.06,0.0,35441.17
11/19/18,32400.0,,0.0,11.05,0.0,35333.055
11/20/18,32400.0,,0.0,11.17,0.0,35227.82
11/21/18,32400.0,,0.0,11.22,0.0,35124.402
11/22/18,23857.277,,0.0,9.67,0.0,35022.87
11/23/18,32400.0,,0.0,10.92,0.0,34923.367
11/24/18,14400.0,,0.4,7.29,1.0,34826.01
11/25/18,25160.527,,0.0,9.9,0.0,34730.938
11/26/18,32293.957,,0.0,10.6,0.0,34638.293
11/27/18,26018.633,,0.0,9.22,0.0,34548.2
11/28/18,21362.45,,0.0,8.54,0.0,34460.8
11/29/18,15251.543,,0.0,7.66,0.0,34376.24
11/30/18,0.0,,3.7000003,4.03,3.0,34294.652
12/01/18,28371.186,,0.0,9.82,0.0,34216.176
12/02/18,20421.691,,0.0,8.47,0.0,34140.96
12/03/18,30810.346,,0.0,9.22,0.0,34069.156
12/04/18,31790.234,,0.0,10.34,0.0,34000.89
12/05/18,8737.83,,0.0,6.66,0.0,33936.312
12/06/18,15351.292,,0.0,7.95,0.0,33875.574
12/07/18,31623.115,,0.0,9.75,0.0,33818.81
12/08/18,31571.092,,0.0,9.8,0.0,33766.168
12/09/18,31521.129,,0.0,9.82,0.0,33717.785
12/10/18,28454.396,,0.0,9.65,0.0,33673.555
12/11/18,21601.32,,0.0,8.92,0.0,33632.94
12/12/18,2579.8564,,0.0,5.58,0.0,33595.95
12/13/18,31334.824,,0.0,9.9,0.0,33562.61
12/14/18,31290.98,,0.0,9.63,0.0,33532.957
12/15/18,18750.2,,0.0,7.95,0.0,33507.02
12/16/18,31207.3,,0.0,9.51,0.0,33484.824
12/17/18,30700.95,,0.0,9.03,0.0,33466.406
12/18/18,25238.625,,0.0,9.1,0.0,33451.773
12/19/18,18000.0,,0.0,8.28,0.0,33440.96
12/20/18,31058.938,,0.0,9.55,0.0,33433.984
12/21/18,21600.0,,0.0,8.72,0.0,33430.863
12/22/18,18000.0,,0.0,7.06,0.0,33431.625
12/23/18,25200.0,,0.0,9.32,0.0,33436.273
12/24/18,14400.0,,0.0,7.73,0.0,33444.82
12/25/18,28153.867,,0.0,9.34,0.0,33457.28
12/26/18,14400.0,,0.0,7.06,0.0,33473.676
12/27/18,30877.375,,0.0,9.96,0.0,33494.0
12/28/18,25200.0,,0.0,9.34,0.0,33518.266
12/29/18,30847.61,,0.0,10.07,0.0,33546.473
12/30/18,22372.164,,0.0,9.22,0.0,33578.766
12/31/18,7169.7354,,1.2,7.62,3.0,33615.426
01/01/19,25200.0,,0.0,9.79,0.0,33656.36
01/02/19,30816.455,,0.0,10.3,0.0,33701.457
01/03/19,30813.805,,0.0,10.02,0.0,33750.59
01/04/19,30813.23,,0.0,9.97,0.0,33803.652
01/05/19,27214.736,,0.0,9.46,0.0,33860.504
01/06/19,23201.986,,0.0,8.97,0.0,33921.047
01/07/19,28851.219,,0.0,10.18,0.0,33985.15
01/08/19,30831.838,,0.0,10.36,0.0,34052.695
01/09/19,30841.762,,0.0,10.4,0.0,34123.555
01/10/19,28127.43,,0.0,10.12,0.0,34197.617
01/11/19,0.0,,2.0,3.38,5.0,34274.76
01/12/19,28364.803,,0.0,10.14,0.0,34354.863
01/13/19,30902.84,,0.0,10.96,0.0,34437.805
01/14/19,30923.496,,0.0,11.34,0.0,34523.47
01/15/19,30946.334,,0.0,11.16,0.0,34611.74
01/16/19,15618.363,,0.0,9.36,0.0,34702.5
01/17/19,27209.533,,0.0,10.35,0.0,34795.633
01/18/19,7200.0,,0.0,5.02,0.0,34891.027
01/19/19,31059.742,,0.0,11.26,0.0,34989.016
01/20/19,31093.887,,0.0,11.13,0.0,35090.543
01/21/19,18374.967,,1.6,9.5,2.0,35195.484
01/22/19,23792.586,,0.0,10.31,0.0,35303.637
01/23/19,31210.152,,0.4,11.85,1.0,35414.816
01/24/19,25200.0,,0.8,11.77,2.0,35528.86
01/25/19,31289.102,,0.0,12.28,0.0,35645.562
01/26/19,28800.0,,0.0,11.37,0.0,35764.773
01/27/19,28800.0,,0.0,12.28,0.0,35886.3
01/28/19,25291.842,,0.0,12.0,0.0,36009.984
