per_model_mean,per_model_std,per_model_min,per_model_25p,per_model_median,per_model_75p,per_model_max
1.4837508128176915,2.052072800419946,0.0014443140674479,0.24017769733183786,0.6140460979547919,1.7783945241726775,15.57134654884232
1.1027054218621897,1.4603310164782046,0.0290855874566433,0.2442064346029313,0.5902216067412445,1.4138390407326993,12.43013894146925
1.0987159287133696,1.460752695941633,0.0283589245611026,0.22583026400213035,0.5935901406006858,1.4308329080968032,12.52998161469226
0.9606655090359852,1.0302791982531103,0.0616024801351069,0.2852097899979031,0.5450524367040546,1.2994437678130273,5.326777360042748
0.5804529658908447,0.8082385848215345,0.0116106245750907,0.1484916765105371,0.2863512726093225,0.6436208703709784,4.842273684864219
0.5862060873510093,0.8024569750587127,0.0220002576337766,0.1495862520716458,0.29068488418277,0.5940571467036518,4.815697303376325
0.5707964621453575,0.8066162358221716,0.0118955974833283,0.1427950101870107,0.2797114798536715,0.6075761736892566,4.80576169073969
0.5696627014415505,0.8086121727473509,0.0118847999594964,0.1418985476382276,0.2801374989249591,0.5996926456567918,4.81746506312448
1.08678874349085,1.0115773193962727,0.0125223621985031,0.42606053550762124,0.7804593285563618,1.3749133715056796,6.236039315283734
1.1001360872106851,1.0355246950188477,0.0193613248361815,0.43871020227265634,0.7569804350322351,1.3784420721910047,6.0977690699114975
1.1001360872106851,1.0355246950188477,0.0193613248361815,0.43871020227265634,0.7569804350322351,1.3784420721910047,6.0977690699114975
1.0912449852499237,1.052621861296773,0.0220484478791302,0.4351931624348807,0.7879272536291664,1.3798349278095186,7.712657382093242
1.0912449852499237,1.052621861296773,0.0220484478791302,0.4351931624348807,0.7879272536291664,1.3798349278095186,7.712657382093242
