per_model_mean,per_model_std,per_model_min,per_model_25p,per_model_median,per_model_75p,per_model_max
0.9222170396110617,1.3130927610263448,0.0119598707423029,0.1892355220749948,0.4245000522281761,1.0338670649054282,9.759413479428066
0.8995753637319086,1.0856676778007088,0.0193212712706078,0.2586658555538569,0.5508698140949955,1.1806662148362035,11.54371492480927
0.8849296258458285,1.0719069707085287,0.0159851824228365,0.24163105359288048,0.5353718121850002,1.1958521335001888,11.612355264681732
0.7910584748493222,0.880414275299272,0.0162326569622438,0.271868797540464,0.4369174790660052,0.8778447759596293,4.788489045670008
0.4340026878623443,0.49567065657341053,0.0546711437082362,0.13330650995038518,0.2711709694836101,0.5118514230730989,2.613551270718538
0.44534147593061996,0.49958938532958047,0.0534445199964448,0.13948974401979466,0.2678018348746918,0.5329556763913531,2.587537151714127
0.4367680643045747,0.49258086233563964,0.0551463342374779,0.14459185457096813,0.27056767040991725,0.5146682431551962,2.635535643759196
0.4291452964248547,0.4942699682320997,0.0551229198436591,0.1296753641324901,0.257139874557697,0.5303826796347532,2.657942818545924
1.1165885117297831,1.0284252828246017,0.0514684106458472,0.41251053529281123,0.7552107192424966,1.5638121874201403,5.065309588182791
1.1046538661927385,1.0520080638724532,0.0395358317563008,0.40983329909436383,0.7306053688184171,1.4683989049237898,5.447736746564954
1.1046538661927385,1.0520080638724532,0.0395358317563008,0.40983329909436383,0.7306053688184171,1.4683989049237898,5.447736746564954
1.086430661799539,1.0034245185736224,0.0314654848418658,0.3888935367062608,0.7840327435467813,1.4293399325321068,4.821996427956087
1.086430661799566,1.003424518573702,0.0314654848418658,0.3888935367062608,0.7840327435467813,1.4293399325321068,4.821996427956439
