error
11260.83864230324
5203.271677864584
2358.069231213831
3994.025115661169
2427.4199734664353
6978.804019089988
5826.270171976274
2804.580053682002
13002.512253978588
11948.853703291375
6877.545869046586
10945.749057421875
246.9426565827546
11629.890786234084
14090.775750390623
2072.5953357132526
8008.555601931424
5287.184770659722
7407.1359303385425
11011.26232353154
14580.192964424188
9443.32665186632
476.5224224537037
1403.431488172743
2829.8253435112842
4156.7680895254625
2496.7361051070598
2623.133555483217
1775.8139755425345
6515.849201895256
5438.291156785302
1032.1599574652778
5653.8642562717005
1165.2638901475693
2202.105923611111
6351.878306532119
5951.475119473379
5608.100640878183
24959.46300344329
24457.514386219616
22297.302836154515
13898.753084866898
20493.117958644387
24443.225789742475
22510.32213146701
17690.83213546007
22004.645363360818
11623.523865436922
14695.25779575376
20546.261834845198
27607.135605201096
25590.645878848376
25328.179121006946
24911.939963780384
25364.521832537615
12577.560830570023
20149.4726692853
24666.227304506654
23305.643349471928
25589.48315138889
25571.71305135272
24162.30006534288
26814.1457359375
22194.784078804976
31651.528119921873
30284.031610720485
29120.13962177373
27593.852774291085
16532.95645192419
13939.222760568577
25279.613252842883
24282.566002445023
24603.54627387876
31738.991136378765
31155.470810069444
35961.13123699363
33451.58292767651
33791.68383995226
17500.68733008536
22167.675126765043
28974.439222200523
32021.83491997974
24459.741509259256
27201.09925342882
35111.8216968533
33882.509138657406
29066.79778866464
1494.457419885706
7367.207916941551
34689.66408391204
33610.3891745732
8889.935112478297
18922.890047497105
12270.940640697338
29422.978141507523
23648.962999450232
9695.960262528935
39342.46617825521
32715.923045963544
35449.19183929398
31485.53999598524
27225.957439033562
20352.919304427083
29176.724262912325
25645.84490946904
28038.720585344327
17063.186370768228
32499.882709280962
32179.164700781246
35347.39735439815
33311.028164930554
25284.491252958625
24025.523909910302
28967.52019019097
15522.199589605034
34295.67512947049
30779.650545551212
30958.686430844904
9872.953454564524
32059.910910778355
22095.685511291955
29945.650270218463
27735.600697251157
10367.77606036603
22863.54970456452
18164.66676001881
29352.036148111976
21186.761603045426
19004.78916276765
20545.644442809607
13842.519705331308
22765.03329383681
23115.828336436633
30043.284206510416
27702.397110814523
10714.454761943
23922.680973292823
26237.384063035304
20855.267932848667
23103.527481467016
12297.376178002027
28277.688520457174
3906.4599134259256
24597.120916254342
12672.4196135706
17990.54722974537
23880.624959483506
27530.39031323061
28276.690348712382
7696.447126996528
25366.44375462963
10301.736096657985
10204.595092122396
11299.35320320457
23255.455411060477
26376.505509071183
14197.35701493779
15928.697654065394
13126.320669466144
19059.871317180263
22639.22076733941
13490.780413425926
17464.665672605614
19530.660037051504
24400.350185561343
26315.215678747103
17940.68562623698
26121.48476812789
25408.193401475695
21886.341953747105
6844.19202481192
26144.35828226997
26219.945865784142
23049.489173451966
20972.57664834346
9398.807767107928
23216.428744176796
19494.614041268807
20613.28365116464
19280.875130005785
20383.497119234664
17693.242962203414
5191.500277394386
8128.431842997685
5145.379825354456
21634.742202994792
21710.62866647135
14546.658865697338
17055.996967332176
21187.41766835214
19154.083374681715
6166.216424840856
23199.38292500723
21813.411366804106
7047.771108253761
6985.232199262152
18243.44288731192
7117.039831112557
2968.96412151331
19789.982149348958
19094.005059266492
13576.922155114293
22802.26161945891
21357.740854506654
3895.8404328631364
7514.471050600406
18190.700172352434
16841.846595478877
836.5487405743634
7578.650781503183
8770.3191807581
14847.207173980032
9722.813989749711
3397.960713375289
9876.163117100694
5644.74573569155
9713.885813172743
13891.192756843171
13972.773957045718
8271.15835367477
13321.939434924769
8990.807557154227
13065.921926685476
12324.953703023726
5387.655332414641
9296.479119994212
11507.82250093316
12440.133046180556
1778.1570997395831
12073.632953833912
10617.433862999133
9368.485994697627
12237.635657320601
7725.691758362268
3317.4325452907983
1958.1711213903357
6380.928247641783
8367.488553899015
8248.019435069446
8918.320733521412
9539.598733557581
2294.412217361111
8018.513481307869
3547.092858680555
8978.043631105324
7860.9664730251725
2460.794512579572
8486.08110123698
9375.92357791522
7721.318430049189
1200.221820739294
768.2085248336226
6168.606701280382
11610.261140661169
4629.21218791956
9679.457773097512
3230.0686394314234
6201.049009382234
10440.833818359375
3383.529319191262
1590.5214406684026
6305.239588194444
5611.6617011718745
10303.659975311053
4643.292207074653
7015.576690335648
11742.20675303096
10965.54667454427
11905.1990745081
10345.564260619212
10251.96355817419
4014.0825470341438
11194.873561277489
9833.788130714698
2004.169068352141
4425.960815169271
2714.853276316551
653.0350902343749
1304.3703563368056
4090.8518034215854
4276.1364299985535
114.54852630931721
743.7773187861693
1401.2748973958335
14066.751615603296
12581.418374942128
7499.241472894965
1225.4423879412611
7698.449533550348
6650.143170992476
1815.403617867477
210.72674694733792
1188.1136263671872
3563.5940608796295
2302.23564453125
1006.9900237268516
371.40256644241896
11990.923800441262
7382.953977170139
5732.583510980902
5250.885143062788
22502.74082204861
14220.997678443286
17468.0307625
360.8979402488424
2508.5036525101273
16309.127706705725
5697.256535951968
3265.051565516493
3768.703128414352
2847.377934418402
11669.8717161603
3471.614713143807
28752.125212109375
6027.961892607059
8768.075095030383
3648.641833514179
471.398814351852
6446.940050260416
1054.483676063368
26994.476180678528
28651.240020355905
8933.936756467012
18828.816695449943
5142.677260886862
11483.041574435762
1957.3606030598958
2979.669907523148
38084.031732537616
19324.649225578705
18143.47426966869
23293.428717853007
28736.708373480902
1133.4396988136575
28855.42067235966
4826.3840750289355
16104.307455121527
20847.177054962383
3078.896562123842
10538.722519328705
1107.1284943576388
20378.35278940249
25523.930639966722
1976.0779537760427
13936.631330295138
32285.61636353443
6084.25068179977
19413.133163585066
5932.822021542245
3532.049073618344
4032.5105457248264
36721.159151150176
12588.781076417827
1678.9397827763305
31856.737666102432
7752.19230430411
3659.5023601851844
21546.702084063945
18152.168805844907
21859.82979887153
22452.92911829427
17020.243259765626
689.2583683159722
795.9601511501736
2422.2233051793987
31519.772810452836
2953.2245284722217
6945.084109288194
33429.21155742911
1658.897696903935
1547.7883600549767
3515.6340585792823
526.0883571614582
696.5457119791668
619.8135599464699
2533.71365125868
3469.06980655382
28521.34574823495
7764.0480338035295
13277.53507965133
8389.69208200955
3344.100520558448
10434.884167541955
2452.3326995370367
1105.3983542462381
16133.7450359375
300.1454119140624
30852.379850101275
30092.774845862266
11753.309195797163
12127.502914952258
27287.701324269383
31321.824888028063
24897.880634121815
17349.50093477286
11220.352451468461
14919.010547873264
20151.350972366898
21681.36494830729
15759.295848900465
25153.514646990738
17526.11066316551
16083.063811378763
30269.06082244647
30030.841290870954
26597.967833832463
28326.692078124997
25562.161336089408
31315.417241919848
28797.588090936053
13193.295729333046
8779.732167136863
1355.9261166666663
22252.03506276765
3893.008905519386
3277.4456359809024
3028.3825361762156
6636.703413476561
9727.772105418111
3221.0480946686916
26311.322115270537
9002.064548083044
3259.9785675202543
9131.130577712673
9058.603973697915
6933.112237999131
1553.3111030237262
3170.5486481770836
876.5361203559028
2050.813862796585
10468.121017831307
1245.4069652488427
5927.920243670429
3982.5166307870372
404.8621321976271
3435.9992773509834
2449.8893526475695
1559.147784635417
1774.900962188947
1736.3566798972795
9309.416071542246
4474.214833376735
6268.87298845486
3065.6318255642364
2546.7586475694443
9512.178579311343
4797.12299777199
1559.6626994068283
2994.4814614800343
10813.995154217302
1767.2392906032985
4693.6880722800925
6261.460430975115
2376.316557190394
174.21825042679416
232.8886284360532
7370.560921723091
2111.3125231336803
23978.001979738136
7776.680079940684
5448.257561031539
6290.735887304688
256.4767822410302
1159.0560983000578
1981.533954166667
970.4494421006945
5.147937868923619
353.3800825810185
22375.527705541084
21431.22139300492
129.49801354166672
5408.202225954861
3784.6655117621526
8457.762645160588
14359.252904412615
1789.3368078414353
1747.822179846644
7677.539617505788
7509.556150687211
41.57874768518525
159.87960840567123
17469.054919212962
15748.773584006076
14135.926589785879
16515.002485814523
16570.79974409722
11298.542877228008
2336.8202704716437
1370.5104169921876
5688.515238404224
619.2679714265047
2591.056262058738
755.2537386736686
266.42868962144803
30.46777013477362
3771.2844979886686
261.3163031711767
13665.821271992172
13712.379382350686
2004.9974691254783
1024.294778274548
2726.1047367993665
492.6027909533124
680.7775093566813
18.350471052978797
2003.37396978141
165.48545641322977
3144.3233712208016
3329.282480366166
2976.5300636237716
1378.3773844915584
416.5236991432457
530.3011146213553
6560.145501327069
1302.0297235029693
1396.9366116109306
357.55080664105526
700.3591073929596
4047.7150042564886
3678.9504703583575
1448.2759724472335
461.7106247124187
1265.6939338070463
6627.473843409797
5815.4196802068145
3048.1313764243478
11470.96590595288
9819.318619797843
3829.232548001735
2881.868384596815
48.63354342913501
10150.362412719778
2172.486316383401
3175.613008906775
34.96606263631839
409.5344027088959
1093.186224782621
1654.5335194865822
5273.4616935317
2372.9094718707806
1296.465012400229
1319.2041909329425
